panel	assay_id	gene_symbol	uniprot	comparison	n_pairs	mean_a	mean_b	mean_diff	t	df	p_value	bh_q	skip_reason
Cardiometabolic_II	OID30239	ECHS1	P30084	PT2-PR2	9	1.1833999999999998	0.4999888888888888	0.6834111111111112	2.0227330629328697	8	0.07772846384846388	0.2829816936639243	
Inflammation	OID20487	IL1RL2	Q9HB29	PT2-PR2	8	-0.5438	-0.7787749999999999	0.23497499999999996	2.0657453111489876	7	0.07770327888396755	0.2829816936639243	
Neurology_II	OID31129	INSL3	P51460	PT2-PR2	9	-0.7216111111111112	-0.8708222222222222	0.149211111111111	2.0180049693538837	8	0.07830045299496735	0.2847113006178392	
Cardiometabolic_II	OID30344	PGD	P52209	PT2-PR2	9	-0.4333222222222222	-0.9004555555555555	0.46713333333333334	2.0171825424182512	8	0.07840036364992153	0.2847222106346965	
Inflammation_II	OID30680	GPI	P06744	PT2-PR2	8	-0.21697499999999997	-0.57095	0.35397500000000004	2.058771738843489	7	0.07850730632665881	0.28475859998484393	
Oncology	OID21261	CFC1	P0CG37	PT2-PR2	7	0.23015714285714287	-0.16922857142857142	0.39938571428571423	2.113296462737261	6	0.07901199963361427	0.28623582604631165	
Inflammation	OID20749	LHPP	Q9H008	PT2-PR2	9	0.4512777777777777	0.13411111111111113	0.31716666666666665	2.009873304834494	8	0.079293759468819	0.2869027898022047	
Oncology	OID21267	BAMBI	Q13145	PT2-PR2	7	0.07951428571428573	-0.17397142857142858	0.25348571428571426	2.1097244547789344	6	0.0794030461346249	0.28694483338687327	
Inflammation_II	OID30563	IDO1	P14902	PT2-PR2	9	-1.4836333333333331	-1.1382444444444444	-0.34538888888888886	-2.0039672716716344	8	0.08002284553240258	0.28882938596338914	
Oncology_II	OID31336	ARHGAP30	Q7Z6I6	PT2-PR2	8	-0.04379999999999999	0.10955	-0.15335	-2.0421275791327833	7	0.08045984327525035	0.29005033072722153	
Neurology_II	OID30907	LRP2BP	Q9P2M1	PT2-PR2	8	-2.5002500000000003	-2.11735	-0.3829	-2.040148243921097	7	0.08069522041454547	0.29049255775400545	
Cardiometabolic_II	OID30241	KHK	P50053	PT2-PR2	9	2.6895000000000002	2.350077777777778	0.3394222222222224	1.9977858824701327	8	0.08079287756991782	0.29049255775400545	
Neurology	OID20934	DKK4	Q9UBT3	PT2-PR2	8	-0.21202500000000002	-0.5039875	0.2919625	2.0377777257395286	7	0.08097801388717851	0.29049255775400545	
Oncology_II	OID31185	ZP4	Q12836	PT2-PR2	8	-0.223875	0.016437499999999994	-0.2403125	-2.038232683759723	7	0.08092366316670607	0.29049255775400545	
Inflammation	OID20655	CCL13	Q99616	PT2-PR2	9	1.3624888888888889	0.9287222222222221	0.4337666666666667	1.9935706549161158	8	0.08132208801589669	0.29137109096427377	
