OlinkID,Assay,001B,007,008,009,011,014,015,016,018,019,Panel
OID20414,EFEMP1,0.3788000000000001,-0.0054,0.2464999999999999,0.0766,0.0998999999999999,0.0713999999999999,-0.0959999999999999,-0.2264,-0.1172999999999999,0.0936,Cardiometabolic
OID20319,EGFR,0.1975999999999999,-0.0441999999999999,0.0964999999999999,-0.0131999999999999,0.1521,0.1118,-0.1833,-0.0446,-0.0387999999999999,0.0857999999999999,Cardiometabolic
OID20162,EIF4EBP1,-0.5703999999999999,-0.1528,1.1303,0.1413999999999999,-0.6692,0.395,-0.3093000000000001,-2.7726,-0.0593,0.5256000000000001,Cardiometabolic
OID20287,ENG,0.1814,0.0661,0.1395,0.0301999999999999,0.1311999999999999,0.0957,-0.1972999999999999,0.0189,0.0667,0.0908,Cardiometabolic
OID20288,ENPP2,0.2256,-0.1024,0.0417,-0.1131999999999999,0.0209999999999999,-0.2127,-0.2746,-0.008,-0.0353,0.1321,Cardiometabolic
OID20104,ENTPD5,0.1505,0.0785,-0.0129999999999999,0.0741999999999999,-0.1315,0.1262,0.1163,-0.2643999999999999,-0.1986,0.2698,Cardiometabolic
OID20100,ENTPD6,-0.1974,0.2858,-0.0955,-0.0424999999999999,0.0458999999999999,0.3335,0.2319,-0.1392999999999999,-0.0907999999999999,0.0819,Cardiometabolic
OID20242,EPHB4,0.2129,-0.0361999999999999,0.1916999999999999,0.0723,0.1868,-0.1240999999999999,-0.0579999999999999,0.0697,0.0538999999999999,0.2034,Cardiometabolic
OID20119,EPHX2,0.4636,-0.1405,0.808,0.6604000000000001,-0.1105999999999999,0.3192999999999999,-0.2002999999999999,1.0805,-0.3311999999999999,0.9851,Cardiometabolic
OID20270,ESAM,0.2829,0.0758,0.2855999999999999,0.0184,0.0542,0.0524999999999999,-0.06,-0.2413999999999999,-0.1240999999999999,0.3185,Cardiometabolic
OID20372,F7,0.2341,-0.0253,0.085,0.0482999999999999,0.1487,0.1634999999999999,-0.1422,-0.0709999999999999,0.0908999999999999,0.2749,Cardiometabolic
OID20349,F9,0.194,0.0589,0.2453,-0.1222,0.2627,0.1953999999999999,-0.0738,0.017,0.2338,0.0377,Cardiometabolic
OID20200,FABP2,-0.1856,0.9642000000000002,0.3906999999999999,0.7035,-0.2913,0.3921,0.2688,0.1631999999999999,0.2946999999999999,0.3862000000000001,Cardiometabolic
OID20245,FABP4,0.2734999999999998,-0.0801,0.0610999999999999,0.2336,-0.0847,-0.349,-0.3283,-0.3326,-0.3169,0.0542,Cardiometabolic
OID20076,FABP6,0.2874,0.971,0.1087,-0.2740999999999999,-0.1288,0.5748,0.1805999999999999,-0.0171999999999998,0.3336,0.1625000000000001,Cardiometabolic
OID20151,FADD,0.3961,0.3016,1.418,1.1333,0.0905,1.145,0.1585,-0.1281,-0.0729,0.5257000000000001,Cardiometabolic
OID20233,FAM3C,0.3358,-0.369,0.2978,-0.3624,-0.0187999999999999,-0.2359999999999999,0.1770999999999999,-0.1993999999999999,0.1426,0.5237,Cardiometabolic
OID20330,FAP,0.193,0.0291,0.0587999999999999,-0.0337,0.1357,0.0481,-0.0176,-0.1262,-0.0373999999999999,0.2026999999999999,Cardiometabolic
OID20316,FAS,0.2165,-0.0073,0.2049,-0.1053,0.0163,-0.065,-0.1279,-0.1085999999999999,-0.1388999999999999,0.0096,Cardiometabolic
OID20227,FBP1,1.4943,0.4642999999999997,1.8657,-0.3282999999999996,0.5085000000000002,-2.4367,0.7160999999999995,1.0243000000000002,0.4806999999999997,-0.4722999999999997,Cardiometabolic
OID20391,FCGR2A,0.1906,-0.1232,0.3883,0.0596,0.0547999999999999,0.1564,-0.2258,-0.009,-0.0804,0.1967999999999999,Cardiometabolic
OID20387,FCGR3B,0.2832,-0.1674,0.1823999999999999,0.1442,0.2294,0.142,-0.0101,-0.1741999999999999,0.0207,0.1826999999999999,Cardiometabolic
OID20382,FCN2,0.2271,-0.1588999999999999,0.2888,0.1683,0.0972999999999999,0.0529999999999999,-0.0633,-0.0388,-0.0136,0.0399,Cardiometabolic
OID20172,FCRL1,0.2028,0.1402,0.4088,0.0421,0.3571,0.245,0.0502999999999999,0.1637,0.0527999999999999,0.5698000000000001,Cardiometabolic
OID20404,FETUB,0.3278999999999999,-0.1180000000000001,0.1392,-9.9999999999989e-05,0.1821,-0.0411999999999999,-0.0718999999999999,-0.1539000000000001,0.0937,0.2326999999999999,Cardiometabolic
OID20261,FUCA1,0.1738,-0.0496,0.0297,-0.0584,0.1746,0.0444999999999999,-0.2863999999999999,-0.0916,0.0187999999999999,0.2098999999999999,Cardiometabolic
OID20318,GAS6,0.3767,-0.0256,0.1150999999999999,-0.1591,0.1215,0.0741,-0.2867,-0.0554999999999999,-0.1383999999999999,0.0614999999999999,Cardiometabolic
OID20251,GDF15,0.2151999999999999,0.2335,0.339,0.3783,0.2178,0.183,0.0328999999999999,0.328,0.0737,0.4839,Cardiometabolic
OID20202,GDF2,0.3077,0.2502999999999999,0.5143,-0.0988999999999999,0.4586999999999999,0.0338999999999999,0.1363000000000001,0.4095,0.3231999999999999,0.3289000000000001,Cardiometabolic
OID20416,GGH,0.253,-0.0841,0.2196,0.055,0.1491,0.0484,-0.1643,-0.1768,0.0075,0.1653,Cardiometabolic
OID20220,GH1,6.7134,3.7618,5.8564,2.2967,-0.4359000000000002,6.0095,2.4856000000000003,0.4893,-1.0168999999999997,8.672,Cardiometabolic
OID20175,GHRL,0.3052000000000001,-0.0234999999999999,0.1179000000000001,0.0026000000000001,0.1515999999999999,-0.8253,-0.3722000000000001,0.3085999999999997,0.1176999999999999,1.0366,Cardiometabolic
