pathway	collection	hits	set_size_universe	set_size_raw	foreground_size	universe_size	pvalue	fdr	hit_genes
KEGG_MEDICUS_VARIANT_CDX2_OVEREXPRESSION_TO_TRANSCRIPTIONAL_ACTIVATION	kegg	0	3	5	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_EGFR_OVEREXPRESSION_TO_PI3K_SIGNALING_PATHWAY	kegg	0	3	10	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_EML4_ALK_FUSION_KINASE_TO_RAS_ERK_SIGNALING_PATHWAY	kegg	0	3	12	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_EWSR1_WT1_FUSION_TO_TRANSCRIPTIONAL_ACTIVATION	kegg	0	3	6	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_HRAS_OVEREXPRESSION_TO_ERK_SIGNALING_PATHWAY	kegg	0	3	10	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_PI3K_SIGNALING_PATHWAY	kegg	0	3	8	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_EGFR_TO_PLCG_ERK_SIGNALING_PATHWAY	kegg	0	3	14	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_FGFR3_TO_RAS_ERK_SIGNALING_PATHWAY	kegg	0	3	16	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_KIT_TO_PI3K_SIGNALING_PATHWAY	kegg	0	3	8	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_MET_TO_PI3K_SIGNALING_PATHWAY	kegg	0	3	9	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_PRKACA_TO_ACTH_CORTISOL_SIGNALING_PATHWAY	kegg	0	3	17	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_PRKCG_TO_MGLUR1_TRPC3_SIGNALING_PATHWAY	kegg	0	3	11	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_RET_TO_PI3K_SIGNALING_PATHWAY	kegg	0	3	8	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_SMO_TO_HEDGEHOG_SIGNALING_PATHWAY	kegg	0	3	29	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_ACTIVATED_USP8_TO_EGFR_ERK_ACTH_SIGNALING_PATHWAY	kegg	0	3	5	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ANTEROGRADE_AXONAL_TRANSPORT	kegg	0	3	24	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_ELECTRON_TRANSFER_IN_COMPLEX_IV	kegg	0	3	20	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_IRE1A_JNK_SIGNALING_PATHWAY	kegg	0	3	6	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_CREB_MEDIATED_TRANSCRIPTION	kegg	0	3	13	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_EXTRINSIC_APOPTOTIC_PATHWAY	kegg	0	3	5	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_HTT_TO_REST_MEDIATED_TRANSCRIPTIONAL_REPRESSION	kegg	0	3	7	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_PSEN_TO_MGLUR5_CA2_APOPTOTIC_PATHWAY	kegg	0	3	16	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_PERK_ATF4_SIGNALING_PATHWAY	kegg	0	3	6	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SNCA_TO_VGCC_CA2_APOPTOTIC_PATHWAY	kegg	0	3	13	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_SOD1_TO_PERK_ATF4_SIGNALING_PATHWAY	kegg	0	3	6	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_TDP43_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	kegg	0	3	45	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_ATP2B3_TO_ANGIOTENSIN_ALDOSTERONE_SIGNALING_PATHWAY	kegg	0	3	23	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_DJ1_TO_FAS_JNK_SIGNALING_PATWHAY	kegg	0	3	6	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_FGF17_TO_RAS_ERK_SIGNALING_PATHWAY	kegg	0	3	15	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_ELECTRON_TRANSFER_IN_COMPLEX_I	kegg	0	3	45	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01048	kegg	0	3	7	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PINK1_TO_INTRINSIC_APOPTOTIC_PATHWAY_N01050	kegg	0	3	7	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PRKN_TO_INTRINSIC_APOPTOTIC_PATHWAY	kegg	0	3	6	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_INACTIVATED_PTCH1_TO_HEDGEHOG_SIGNALING_PATHWAY	kegg	0	3	29	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_SCRAPIE_CONFORMATION_PRPSC_TO_TRANSPORT_OF_CALCIUM	kegg	0	3	18	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_TRK_FUSION_KINASE_TO_RAS_ERK_SIGNALING_PATHWAY	kegg	0	3	11	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_GF_RTK_PI3K_SIGNALING_PATHWAY	kegg	0	58	83	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_REGULATION_OF_GF_RTK_RAS_ERK_SIGNALING_UBIQUITINATION_OF_RTK_BY_CBL	kegg	0	21	25	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_FGF_FGFR_RAS_ERK_SIGNALING_PATHWAY	kegg	0	16	35	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_IL6_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY	kegg	0	16	27	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_IL2_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY	kegg	0	14	23	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_PI3K_SIGNALING_PATHWAY	kegg	0	59	89	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_KSHV_VGPCR_TO_GNB_G_ERK_SIGNALING_PATHWAY	kegg	0	9	31	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_PATHOGEN_SARS_COV_2_S_TO_ANGII_AT1R_NOX2_SIGNALING_PATHWAY	kegg	0	10	14	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_AGE_RAGE_SIGNALING_PATHWAY	kegg	0	8	16	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS	kegg	0	12	15	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_CYTOKINE_JAK_STAT_SIGNALING_PATHWAY	kegg	0	30	45	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_E2_ER_RAS_ERK_SIGNALING_PATHWAY	kegg	0	8	23	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_GF_RTK_RAS_ERK_SIGNALING_PATHWAY	kegg	0	64	92	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_HORMONE_LIKE_CYTOKINE_TO_JAK_STAT_SIGNALING_PATHWAY	kegg	0	11	17	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_IL10_FAMILY_TO_JAK_STAT_SIGNALING_PATHWAY	kegg	0	9	13	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_IL1_IL1R_JNK_SIGNALING_PATHWAY	kegg	0	10	19	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_IL1_IL1R_P38_SIGNALING_PATHWAY	kegg	0	9	17	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_CDC42_SIGNALING_PATHWAY	kegg	0	11	26	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_ITGA_B_FAK_RAC_SIGNALING_PATHWAY	kegg	0	12	30	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGAP_RHOA_SIGNALING_PATHWAY	kegg	0	10	23	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOGEF_RHOA_SIGNALING_PATHWAY	kegg	0	9	23	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_ITGA_B_RHOG_RAC_SIGNALING_PATHWAY	kegg	0	10	28	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_ITGA_B_TALIN_VINCULIN_SIGNALING_PATHWAY	kegg	0	11	30	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_RAB7_REGULATED_MICROTUBULE_MINUS_END_DIRECTED_TRANSPORT	kegg	0	8	43	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TCR_PLCG_ITPR_SIGNALING_PATHWAY	kegg	0	8	19	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TLR1_2_4_NFKB_SIGNALING_PATHWAY	kegg	0	11	20	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TLR2_4_MAPK_SIGNALING_PATHWAY	kegg	0	11	26	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TLR5_NFKB_SIGNALING_PATHWAY	kegg	0	8	17	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_REFERENCE_TNF_P38_SIGNALING_PATHWAY	kegg	0	8	24	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_LOSS_OF_VHL_TO_HIF_1_SIGNALING_PATHWAY	kegg	0	8	14	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_AGE_RAGE_SIGNALING_PATHWAY	kegg	0	9	17	7	2920	1.000000e+00	1.000000e+00	
KEGG_MEDICUS_VARIANT_MUTATION_CAUSED_ABERRANT_ABETA_TO_CROSSTALK_BETWEEN_EXTRINSIC_AND_INTRINSIC_APOPTOTIC_PATHWAYS	kegg	0	8	11	7	2920	1.000000e+00	1.000000e+00	
