pathway	collection	hits	set_size_universe	set_size_raw	foreground_size	universe_size	pvalue	fdr	hit_genes
GOBP_REGULATION_OF_MULTICELLULAR_ORGANISMAL_DEVELOPMENT	go_bp	8	429	1492	100	2920	9.863188e-01	1.000000e+00	ABL1,AP3B1,HCLS1,MYDGF,PPP1R12A,PRL,SFRP1,SIRT2
GOBP_EXTERNAL_ENCAPSULATING_STRUCTURE_ORGANIZATION	go_bp	1	127	338	100	2920	9.891724e-01	1.000000e+00	ABL1
GOBP_CELL_CELL_ADHESION	go_bp	6	373	980	100	2920	9.921129e-01	1.000000e+00	ABL1,AP3B1,CORO1A,DLG4,SRC,YES1
GOBP_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	go_bp	1	141	459	100	2920	9.935088e-01	1.000000e+00	SIRT2
GOBP_AXON_DEVELOPMENT	go_bp	1	154	520	100	2920	9.959732e-01	1.000000e+00	ABL1
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_PROLIFERATION	go_bp	0	53	99	100	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_CATABOLIC_PROCESS	go_bp	0	53	224	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_MUSCLE_SYSTEM_PROCESS	go_bp	0	53	252	100	2920	1.000000e+00	1.000000e+00	
GOBP_SENSORY_ORGAN_MORPHOGENESIS	go_bp	0	53	279	100	2920	1.000000e+00	1.000000e+00	
GOBP_ACUTE_INFLAMMATORY_RESPONSE	go_bp	0	50	108	100	2920	1.000000e+00	1.000000e+00	
GOBP_ADENYLATE_CYCLASE_MODULATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	go_bp	0	50	262	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_COAGULATION	go_bp	0	43	74	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_JNK_CASCADE	go_bp	0	43	140	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PHAGOCYTOSIS	go_bp	0	43	102	100	2920	1.000000e+00	1.000000e+00	
GOBP_AMINOGLYCAN_METABOLIC_PROCESS	go_bp	0	39	122	100	2920	1.000000e+00	1.000000e+00	
GOBP_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	go_bp	0	39	122	100	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_TYPE_II_INTERFERON	go_bp	0	39	96	100	2920	1.000000e+00	1.000000e+00	
GOBP_CIRCADIAN_RHYTHM	go_bp	0	39	207	100	2920	1.000000e+00	1.000000e+00	
GOBP_IMMUNOGLOBULIN_PRODUCTION	go_bp	0	39	195	100	2920	1.000000e+00	1.000000e+00	
GOBP_TUMOR_NECROSIS_FACTOR_MEDIATED_SIGNALING_PATHWAY	go_bp	0	39	119	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RESPONSE_TO_CYTOKINE_STIMULUS	go_bp	0	55	195	100	2920	1.000000e+00	1.000000e+00	
GOBP_COLLAGEN_METABOLIC_PROCESS	go_bp	0	41	107	100	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION	go_bp	0	41	101	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_AXONOGENESIS	go_bp	0	49	141	100	2920	1.000000e+00	1.000000e+00	
GOBP_HOMOTYPIC_CELL_CELL_ADHESION	go_bp	0	40	100	100	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	go_bp	0	40	124	100	2920	1.000000e+00	1.000000e+00	
GOBP_NEUROINFLAMMATORY_RESPONSE	go_bp	0	40	84	100	2920	1.000000e+00	1.000000e+00	
GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	go_bp	0	40	127	100	2920	1.000000e+00	1.000000e+00	
GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM	go_bp	0	44	122	100	2920	1.000000e+00	1.000000e+00	
GOBP_INTERLEUKIN_8_PRODUCTION	go_bp	0	44	103	100	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_AXON_INJURY	go_bp	0	44	86	100	2920	1.000000e+00	1.000000e+00	
GOBP_EPIDERMAL_CELL_DIFFERENTIATION	go_bp	0	45	246	100	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_CHEMOTAXIS	go_bp	0	45	93	100	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_TYPE_II_INTERFERON	go_bp	0	48	119	100	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_T_CELL_PROLIFERATION	go_bp	0	42	74	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_T_CELL_MEDIATED_IMMUNITY	go_bp	0	42	103	100	2920	1.000000e+00	1.000000e+00	
GOBP_ADULT_BEHAVIOR	go_bp	0	38	147	100	2920	1.000000e+00	1.000000e+00	
GOBP_COMPLEMENT_ACTIVATION	go_bp	0	38	68	100	2920	1.000000e+00	1.000000e+00	
GOBP_DIGESTIVE_SYSTEM_PROCESS	go_bp	0	38	107	100	2920	1.000000e+00	1.000000e+00	
GOBP_LIPID_HOMEOSTASIS	go_bp	0	38	180	100	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_WOUNDING	go_bp	0	38	80	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY	go_bp	0	38	123	100	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_ETHANOL	go_bp	0	38	127	100	2920	1.000000e+00	1.000000e+00	
GOBP_STEROL_METABOLIC_PROCESS	go_bp	0	38	157	100	2920	1.000000e+00	1.000000e+00	
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	go_bp	0	47	179	100	2920	1.000000e+00	1.000000e+00	
GOBP_DIGESTION	go_bp	0	47	139	100	2920	1.000000e+00	1.000000e+00	
GOBP_EAR_DEVELOPMENT	go_bp	0	46	224	100	2920	1.000000e+00	1.000000e+00	
GOBP_MUSCLE_CELL_DEVELOPMENT	go_bp	0	46	204	100	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING	go_bp	0	46	77	100	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_CHEMOKINE	go_bp	0	46	100	100	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_CELL_CELL_ADHESION	go_bp	0	65	151	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_WOUND_HEALING	go_bp	0	67	138	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CELL_KILLING	go_bp	0	57	114	100	2920	1.000000e+00	1.000000e+00	
GOBP_CARDIAC_CHAMBER_DEVELOPMENT	go_bp	0	37	169	100	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_COMPONENT_ASSEMBLY_INVOLVED_IN_MORPHOGENESIS	go_bp	0	37	137	100	2920	1.000000e+00	1.000000e+00	
GOBP_B_CELL_MEDIATED_IMMUNITY	go_bp	0	66	203	100	2920	1.000000e+00	1.000000e+00	
GOBP_ANTIMICROBIAL_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_ANTIMICROBIAL_PEPTIDE	go_bp	0	60	110	100	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	go_bp	0	60	124	100	2920	1.000000e+00	1.000000e+00	
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	go_bp	0	78	290	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_LYMPHOCYTE_MEDIATED_IMMUNITY	go_bp	0	78	192	100	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_STIMULUS	go_bp	0	34	76	100	2920	1.000000e+00	1.000000e+00	
GOBP_DISRUPTION_OF_ANATOMICAL_STRUCTURE_IN_ANOTHER_ORGANISM	go_bp	0	34	94	100	2920	1.000000e+00	1.000000e+00	
GOBP_EYE_MORPHOGENESIS	go_bp	0	34	163	100	2920	1.000000e+00	1.000000e+00	
GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS	go_bp	0	34	219	100	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	go_bp	0	34	71	100	2920	1.000000e+00	1.000000e+00	
GOBP_NEURON_PROJECTION_REGENERATION	go_bp	0	34	61	100	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_PHAGOCYTOSIS	go_bp	0	34	73	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PLASMA_LIPOPROTEIN_PARTICLE_LEVELS	go_bp	0	34	92	100	2920	1.000000e+00	1.000000e+00	
GOBP_ZYMOGEN_ACTIVATION	go_bp	0	34	59	100	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_MEDIATED_IMMUNITY	go_bp	0	59	153	100	2920	1.000000e+00	1.000000e+00	
GOBP_CARTILAGE_DEVELOPMENT	go_bp	0	61	208	100	2920	1.000000e+00	1.000000e+00	
GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	go_bp	0	61	170	100	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_NEUROGENESIS	go_bp	0	77	246	100	2920	1.000000e+00	1.000000e+00	
GOBP_SENSORY_PERCEPTION	go_bp	0	77	989	100	2920	1.000000e+00	1.000000e+00	
GOBP_EXTRACELLULAR_MATRIX_DISASSEMBLY	go_bp	0	35	66	100	2920	1.000000e+00	1.000000e+00	
GOBP_HETEROTYPIC_CELL_CELL_ADHESION	go_bp	0	35	63	100	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_INTERLEUKIN_8_PRODUCTION	go_bp	0	35	63	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_MITOCHONDRION_ORGANIZATION	go_bp	0	35	149	100	2920	1.000000e+00	1.000000e+00	
GOBP_RENAL_SYSTEM_PROCESS	go_bp	0	35	129	100	2920	1.000000e+00	1.000000e+00	
GOBP_STEROL_TRANSPORT	go_bp	0	35	128	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGENERATION	go_bp	0	79	203	100	2920	1.000000e+00	1.000000e+00	
GOBP_ADENYLATE_CYCLASE_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	go_bp	0	36	171	100	2920	1.000000e+00	1.000000e+00	
GOBP_INTRACELLULAR_GLUCOSE_HOMEOSTASIS	go_bp	0	36	167	100	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_COAGULATION	go_bp	0	36	53	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	go_bp	0	36	182	100	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_CHEMOTAXIS	go_bp	0	74	142	100	2920	1.000000e+00	1.000000e+00	
GOBP_ANTIMICROBIAL_HUMORAL_RESPONSE	go_bp	0	75	161	100	2920	1.000000e+00	1.000000e+00	
GOBP_CENTRAL_NERVOUS_SYSTEM_NEURON_DIFFERENTIATION	go_bp	0	33	178	100	2920	1.000000e+00	1.000000e+00	
GOBP_CHONDROCYTE_DIFFERENTIATION	go_bp	0	33	116	100	2920	1.000000e+00	1.000000e+00	
GOBP_MONOCYTE_CHEMOTAXIS	go_bp	0	33	52	100	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING	go_bp	0	33	77	100	2920	1.000000e+00	1.000000e+00	
GOBP_PROTEIN_POLYUBIQUITINATION	go_bp	0	33	274	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_MUSCLE_CONTRACTION	go_bp	0	33	172	100	2920	1.000000e+00	1.000000e+00	
GOBP_RETINA_DEVELOPMENT_IN_CAMERA_TYPE_EYE	go_bp	0	33	161	100	2920	1.000000e+00	1.000000e+00	
GOBP_SENSORY_PERCEPTION_OF_MECHANICAL_STIMULUS	go_bp	0	33	186	100	2920	1.000000e+00	1.000000e+00	
GOBP_CARBOHYDRATE_HOMEOSTASIS	go_bp	0	62	262	100	2920	1.000000e+00	1.000000e+00	
GOBP_NEURON_PROJECTION_GUIDANCE	go_bp	0	81	234	100	2920	1.000000e+00	1.000000e+00	
GOBP_CARDIOCYTE_DIFFERENTIATION	go_bp	0	32	166	100	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS	go_bp	0	32	122	100	2920	1.000000e+00	1.000000e+00	
GOBP_GLIAL_CELL_ACTIVATION	go_bp	0	32	58	100	2920	1.000000e+00	1.000000e+00	
GOBP_KERATINOCYTE_DIFFERENTIATION	go_bp	0	32	177	100	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_JNK_CASCADE	go_bp	0	32	97	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_MACROAUTOPHAGY	go_bp	0	32	184	100	2920	1.000000e+00	1.000000e+00	
GOBP_SENSORY_SYSTEM_DEVELOPMENT	go_bp	0	82	404	100	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES	go_bp	0	103	282	100	2920	1.000000e+00	1.000000e+00	
GOBP_SENSORY_ORGAN_DEVELOPMENT	go_bp	0	109	593	100	2920	1.000000e+00	1.000000e+00	
GOBP_APOPTOTIC_MITOCHONDRIAL_CHANGES	go_bp	0	31	107	100	2920	1.000000e+00	1.000000e+00	
GOBP_BONE_MINERALIZATION	go_bp	0	31	126	100	2920	1.000000e+00	1.000000e+00	
GOBP_FORMATION_OF_PRIMARY_GERM_LAYER	go_bp	0	31	131	100	2920	1.000000e+00	1.000000e+00	
GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES	go_bp	0	31	52	100	2920	1.000000e+00	1.000000e+00	
GOBP_INTERLEUKIN_10_PRODUCTION	go_bp	0	31	65	100	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_AUTOPHAGY	go_bp	0	31	159	100	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	go_bp	0	31	101	100	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CD4_POSITIVE_ALPHA_BETA_T_CELL_ACTIVATION	go_bp	0	31	80	100	2920	1.000000e+00	1.000000e+00	
GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS	go_bp	0	31	491	100	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	go_bp	0	95	296	100	2920	1.000000e+00	1.000000e+00	
GOBP_ACTIN_FILAMENT_SEVERING	go_bp	0	6	16	100	2920	1.000000e+00	1.000000e+00	
GOBP_ADRENERGIC_RECEPTOR_SIGNALING_PATHWAY	go_bp	0	6	34	100	2920	1.000000e+00	1.000000e+00	
GOBP_AMIDE_CATABOLIC_PROCESS	go_bp	0	6	16	100	2920	1.000000e+00	1.000000e+00	
GOBP_AMINE_CATABOLIC_PROCESS	go_bp	0	6	21	100	2920	1.000000e+00	1.000000e+00	
GOBP_ANATOMICAL_STRUCTURE_ARRANGEMENT	go_bp	0	6	17	100	2920	1.000000e+00	1.000000e+00	
GOBP_ANDROGEN_METABOLIC_PROCESS	go_bp	0	6	30	100	2920	1.000000e+00	1.000000e+00	
GOBP_ANTIBACTERIAL_PEPTIDE_PRODUCTION	go_bp	0	6	10	100	2920	1.000000e+00	1.000000e+00	
GOBP_ANTIFUNGAL_INNATE_IMMUNE_RESPONSE	go_bp	0	6	23	100	2920	1.000000e+00	1.000000e+00	
GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_ENDOGENOUS_PEPTIDE_ANTIGEN	go_bp	0	6	25	100	2920	1.000000e+00	1.000000e+00	
GOBP_AROMATIC_AMINO_ACID_METABOLIC_PROCESS	go_bp	0	6	32	100	2920	1.000000e+00	1.000000e+00	
GOBP_BARBED_END_ACTIN_FILAMENT_CAPPING	go_bp	0	6	25	100	2920	1.000000e+00	1.000000e+00	
GOBP_BRANCHED_CHAIN_AMINO_ACID_METABOLIC_PROCESS	go_bp	0	6	28	100	2920	1.000000e+00	1.000000e+00	
GOBP_BRANCHING_INVOLVED_IN_LABYRINTHINE_LAYER_MORPHOGENESIS	go_bp	0	6	13	100	2920	1.000000e+00	1.000000e+00	
GOBP_BRONCHUS_DEVELOPMENT	go_bp	0	6	11	100	2920	1.000000e+00	1.000000e+00	
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS_OF_NEUROTRANSMITTER	go_bp	0	6	21	100	2920	1.000000e+00	1.000000e+00	
GOBP_CARBOHYDRATE_PHOSPHORYLATION	go_bp	0	6	23	100	2920	1.000000e+00	1.000000e+00	
GOBP_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION	go_bp	0	6	41	100	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_COMPONENT_DISASSEMBLY_INVOLVED_IN_EXECUTION_PHASE_OF_APOPTOSIS	go_bp	0	6	33	100	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_HYPEROSMOTIC_RESPONSE	go_bp	0	6	20	100	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_CADMIUM_ION	go_bp	0	6	38	100	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_EXOGENOUS_DSRNA	go_bp	0	6	17	100	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_GAMMA_RADIATION	go_bp	0	6	27	100	2920	1.000000e+00	1.000000e+00	
GOBP_CELLULAR_RESPONSE_TO_THYROID_HORMONE_STIMULUS	go_bp	0	6	12	100	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_CELL_SIGNALING_INVOLVED_IN_CARDIAC_CONDUCTION	go_bp	0	6	34	100	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_FATE_COMMITMENT_INVOLVED_IN_FORMATION_OF_PRIMARY_GERM_LAYER	go_bp	0	6	33	100	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_FATE_DETERMINATION	go_bp	0	6	42	100	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_MIGRATION_INVOLVED_IN_HEART_DEVELOPMENT	go_bp	0	6	21	100	2920	1.000000e+00	1.000000e+00	
GOBP_CEREBELLAR_CORTEX_FORMATION	go_bp	0	6	26	100	2920	1.000000e+00	1.000000e+00	
GOBP_CEREBELLAR_GRANULAR_LAYER_DEVELOPMENT	go_bp	0	6	13	100	2920	1.000000e+00	1.000000e+00	
GOBP_CHAPERONE_COFACTOR_DEPENDENT_PROTEIN_REFOLDING	go_bp	0	6	32	100	2920	1.000000e+00	1.000000e+00	
GOBP_CHONDROCYTE_DIFFERENTIATION_INVOLVED_IN_ENDOCHONDRAL_BONE_MORPHOGENESIS	go_bp	0	6	14	100	2920	1.000000e+00	1.000000e+00	
GOBP_CHONDROCYTE_PROLIFERATION	go_bp	0	6	26	100	2920	1.000000e+00	1.000000e+00	
GOBP_CIRCADIAN_SLEEP_WAKE_CYCLE_SLEEP	go_bp	0	6	16	100	2920	1.000000e+00	1.000000e+00	
GOBP_COLLECTING_DUCT_DEVELOPMENT	go_bp	0	6	15	100	2920	1.000000e+00	1.000000e+00	
GOBP_COMMISSURAL_NEURON_AXON_GUIDANCE	go_bp	0	6	13	100	2920	1.000000e+00	1.000000e+00	
GOBP_CONNECTIVE_TISSUE_REPLACEMENT	go_bp	0	6	22	100	2920	1.000000e+00	1.000000e+00	
GOBP_COPULATION	go_bp	0	6	19	100	2920	1.000000e+00	1.000000e+00	
GOBP_CORTICAL_ACTIN_CYTOSKELETON_ORGANIZATION	go_bp	0	6	43	100	2920	1.000000e+00	1.000000e+00	
GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION	go_bp	0	6	44	100	2920	1.000000e+00	1.000000e+00	
GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION	go_bp	0	6	16	100	2920	1.000000e+00	1.000000e+00	
GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	go_bp	0	6	14	100	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	go_bp	0	6	36	100	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN	go_bp	0	6	28	100	2920	1.000000e+00	1.000000e+00	
GOBP_DETECTION_OF_TEMPERATURE_STIMULUS	go_bp	0	6	26	100	2920	1.000000e+00	1.000000e+00	
GOBP_DIACYLGLYCEROL_METABOLIC_PROCESS	go_bp	0	6	27	100	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_TEMPLATED_DNA_REPLICATION_MAINTENANCE_OF_FIDELITY	go_bp	0	6	59	100	2920	1.000000e+00	1.000000e+00	
GOBP_DOPAMINE_BIOSYNTHETIC_PROCESS	go_bp	0	6	12	100	2920	1.000000e+00	1.000000e+00	
GOBP_ECTODERM_DEVELOPMENT	go_bp	0	6	21	100	2920	1.000000e+00	1.000000e+00	
GOBP_ELASTIN_METABOLIC_PROCESS	go_bp	0	6	9	100	2920	1.000000e+00	1.000000e+00	
GOBP_EMBRYONIC_BODY_MORPHOGENESIS	go_bp	0	6	12	100	2920	1.000000e+00	1.000000e+00	
GOBP_ENDOPLASMIC_RETICULUM_TO_CYTOSOL_TRANSPORT	go_bp	0	6	28	100	2920	1.000000e+00	1.000000e+00	
GOBP_EPITHELIAL_CELL_CELL_ADHESION	go_bp	0	6	17	100	2920	1.000000e+00	1.000000e+00	
GOBP_ESTABLISHMENT_OF_EPITHELIAL_CELL_APICAL_BASAL_POLARITY	go_bp	0	6	19	100	2920	1.000000e+00	1.000000e+00	
GOBP_ESTABLISHMENT_OF_SPINDLE_ORIENTATION	go_bp	0	6	42	100	2920	1.000000e+00	1.000000e+00	
GOBP_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION	go_bp	0	6	13	100	2920	1.000000e+00	1.000000e+00	
GOBP_FATTY_ACID_DERIVATIVE_BIOSYNTHETIC_PROCESS	go_bp	0	6	52	100	2920	1.000000e+00	1.000000e+00	
GOBP_FEMALE_GENITALIA_DEVELOPMENT	go_bp	0	6	19	100	2920	1.000000e+00	1.000000e+00	
GOBP_FEVER_GENERATION	go_bp	0	6	11	100	2920	1.000000e+00	1.000000e+00	
GOBP_G1_TO_G0_TRANSITION	go_bp	0	6	19	100	2920	1.000000e+00	1.000000e+00	
GOBP_GAP_JUNCTION_ASSEMBLY	go_bp	0	6	18	100	2920	1.000000e+00	1.000000e+00	
GOBP_GLANDULAR_EPITHELIAL_CELL_DEVELOPMENT	go_bp	0	6	36	100	2920	1.000000e+00	1.000000e+00	
GOBP_GLOMERULUS_MORPHOGENESIS	go_bp	0	6	9	100	2920	1.000000e+00	1.000000e+00	
GOBP_GLUCOSAMINE_CONTAINING_COMPOUND_CATABOLIC_PROCESS	go_bp	0	6	9	100	2920	1.000000e+00	1.000000e+00	
GOBP_GLUTAMATE_RECEPTOR_SIGNALING_PATHWAY	go_bp	0	6	52	100	2920	1.000000e+00	1.000000e+00	
GOBP_GOLGI_TO_VACUOLE_TRANSPORT	go_bp	0	6	20	100	2920	1.000000e+00	1.000000e+00	
GOBP_G_PROTEIN_COUPLED_ACETYLCHOLINE_RECEPTOR_SIGNALING_PATHWAY	go_bp	0	6	21	100	2920	1.000000e+00	1.000000e+00	
GOBP_HEAT_GENERATION	go_bp	0	6	18	100	2920	1.000000e+00	1.000000e+00	
GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION	go_bp	0	6	67	100	2920	1.000000e+00	1.000000e+00	
GOBP_IMPORT_INTO_THE_MITOCHONDRION	go_bp	0	6	50	100	2920	1.000000e+00	1.000000e+00	
GOBP_INDOLE_CONTAINING_COMPOUND_METABOLIC_PROCESS	go_bp	0	6	24	100	2920	1.000000e+00	1.000000e+00	
GOBP_INHIBITORY_SYNAPSE_ASSEMBLY	go_bp	0	6	27	100	2920	1.000000e+00	1.000000e+00	
GOBP_INNER_MITOCHONDRIAL_MEMBRANE_ORGANIZATION	go_bp	0	6	45	100	2920	1.000000e+00	1.000000e+00	
GOBP_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	go_bp	0	6	26	100	2920	1.000000e+00	1.000000e+00	
GOBP_INTRACELLULAR_SODIUM_ION_HOMEOSTASIS	go_bp	0	6	22	100	2920	1.000000e+00	1.000000e+00	
GOBP_I_KAPPAB_PHOSPHORYLATION	go_bp	0	6	16	100	2920	1.000000e+00	1.000000e+00	
GOBP_LACTATE_METABOLIC_PROCESS	go_bp	0	6	18	100	2920	1.000000e+00	1.000000e+00	
GOBP_LATERAL_MESODERM_DEVELOPMENT	go_bp	0	6	18	100	2920	1.000000e+00	1.000000e+00	
GOBP_LEUKOCYTE_CHEMOTAXIS_INVOLVED_IN_INFLAMMATORY_RESPONSE	go_bp	0	6	8	100	2920	1.000000e+00	1.000000e+00	
GOBP_LIGAND_GATED_ION_CHANNEL_SIGNALING_PATHWAY	go_bp	0	6	32	100	2920	1.000000e+00	1.000000e+00	
GOBP_LIPOPROTEIN_CATABOLIC_PROCESS	go_bp	0	6	15	100	2920	1.000000e+00	1.000000e+00	
GOBP_L_AMINO_ACID_TRANSPORT	go_bp	0	6	97	100	2920	1.000000e+00	1.000000e+00	
GOBP_MAMMARY_GLAND_EPITHELIAL_CELL_DIFFERENTIATION	go_bp	0	6	17	100	2920	1.000000e+00	1.000000e+00	
GOBP_MEMBRANE_DEPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL	go_bp	0	6	22	100	2920	1.000000e+00	1.000000e+00	
GOBP_MEMBRANE_RAFT_ORGANIZATION	go_bp	0	6	26	100	2920	1.000000e+00	1.000000e+00	
GOBP_MICROTUBULE_ANCHORING	go_bp	0	6	25	100	2920	1.000000e+00	1.000000e+00	
GOBP_MICROTUBULE_ORGANIZING_CENTER_LOCALIZATION	go_bp	0	6	32	100	2920	1.000000e+00	1.000000e+00	
GOBP_MICROVILLUS_ASSEMBLY	go_bp	0	6	22	100	2920	1.000000e+00	1.000000e+00	
GOBP_MITOCHONDRIAL_FUSION	go_bp	0	6	35	100	2920	1.000000e+00	1.000000e+00	
GOBP_MITOTIC_G2_DNA_DAMAGE_CHECKPOINT_SIGNALING	go_bp	0	6	37	100	2920	1.000000e+00	1.000000e+00	
GOBP_MITOTIC_SISTER_CHROMATID_SEPARATION	go_bp	0	6	63	100	2920	1.000000e+00	1.000000e+00	
GOBP_MODIFIED_AMINO_ACID_TRANSPORT	go_bp	0	6	42	100	2920	1.000000e+00	1.000000e+00	
GOBP_MONOCYTE_ACTIVATION	go_bp	0	6	12	100	2920	1.000000e+00	1.000000e+00	
