gene_symbol	n_subjects	point_mean	boot_mean	boot_sd	ci_lo_95	ci_hi_95	p_pos	p_sign_stable	contrast	n_boot
NDUFB7	10	1.0121499999999999	1.0142426399999998	0.2022579973096395	0.6268320000000001	1.4299140000000001	1.0	1.0	PT2-PR2	1000
NCK2	10	0.6326700000000001	0.6291264099999991	0.15267580557908023	0.35222125	0.9544195	1.0	1.0	PT2-PR2	1000
ANG	10	0.19417	0.19473162999999988	0.058145143637037065	0.08340599999999998	0.310902	1.0	1.0	PT2-PR2	1000
APCS	10	0.11724000000000004	0.11774902000000007	0.04071354531616981	0.042239750000000034	0.20155275000000003	1.0	1.0	PT2-PR2	1000
BCL2L1	10	1.02554	1.0108249899999997	0.32323363687092443	0.40880725000000007	1.7449344999999998	1.0	1.0	PT2-PR2	1000
OXCT1	10	0.6687	0.6624476499999994	0.21375611700893196	0.2565092499999999	1.1033537500000001	1.0	1.0	PT2-PR2	1000
PTPRR	10	-0.68052	-0.6813260999999995	0.08316397059421228	-0.8586307500000001	-0.5260555000000001	0.0	1.0	PT2-PR2	1000
PALM	10	-0.20901	-0.20862148999999994	0.051884629670799175	-0.3125075	-0.108162	0.0	1.0	PT2-PR2	1000
MTIF3	10	1.2213800000000001	1.2143760599999989	0.39120966456841066	0.49411750000000015	2.058933749999999	1.0	1.0	PT2-PR2	1000
AGER	10	0.22990000000000005	0.23164733999999976	0.0660923568270595	0.10951174999999998	0.3716514999999998	1.0	1.0	PT2-PR2	1000
MPRIP	10	0.49214	0.4890074399999998	0.16884861328199788	0.17186025000000005	0.81885975	1.0	1.0	PT2-PR2	1000
ADA	10	0.09714000000000002	0.09661356999999994	0.03276482262972069	0.03824600000000002	0.16400524999999996	1.0	1.0	PT2-PR2	1000
VSIG4	10	0.11052	0.11149458000000002	0.026561321002483994	0.058790999999999996	0.16197725	1.0	1.0	PT2-PR2	1000
MIF	10	1.17173	1.1707893400000011	0.3246137982590769	0.5375632499999999	1.79773075	1.0	1.0	PT2-PR2	1000
MGLL	10	1.2443000000000004	1.2403643600000007	0.3489884714534249	0.57327925	1.9525499999999998	1.0	1.0	PT2-PR2	1000
PRL	10	2.4385200000000005	2.4461378299999974	0.3829400371387599	1.7119410000000002	3.21933175	1.0	1.0	PT2-PR2	1000
RAB10	10	0.51147	0.5152297099999998	0.1396516547309231	0.21454149999999994	0.7778554999999999	1.0	1.0	PT2-PR2	1000
METAP2	10	0.8743399999999999	0.8738155900000001	0.2504219589732255	0.39643325000000007	1.3730169999999997	1.0	1.0	PT2-PR2	1000
PRKG1	10	1.38742	1.3831598699999998	0.43085686888054203	0.5570752500000001	2.259121	1.0	1.0	PT2-PR2	1000
MESD	10	1.15431	1.153162110000002	0.2667208324948289	0.636928	1.7036550000000001	1.0	1.0	PT2-PR2	1000
MECR	10	0.9965399999999999	0.987005279999998	0.31941090682931167	0.4127175000000001	1.6963384999999997	1.0	1.0	PT2-PR2	1000
MCEMP1	10	0.7021200000000001	0.7080614900000001	0.24840339230330113	0.25000674999999994	1.1949612499999998	1.0	1.0	PT2-PR2	1000
CA3	10	-0.35764	-0.35791491000000003	0.09138681825702788	-0.5361655	-0.1759080000000001	0.0	1.0	PT2-PR2	1000
YWHAQ	10	0.76685	0.7622523999999998	0.250305611553587	0.28922924999999994	1.30951925	1.0	1.0	PT2-PR2	1000
PON3	10	0.07964	0.08045961000000003	0.02800942413882313	0.02458775000000001	0.13452224999999998	1.0	1.0	PT2-PR2	1000
PPCDC	10	0.48573000000000005	0.4825039999999997	0.1162867065511811	0.27299525	0.7178555	1.0	1.0	PT2-PR2	1000
PPIB	10	1.1163399999999999	1.1219226699999991	0.2238696327737403	0.6753447499999999	1.5689242499999996	1.0	1.0	PT2-PR2	1000
MB	10	-0.62273	-0.6212038399999996	0.09729814049301147	-0.8074537500000002	-0.42499675000000015	0.0	1.0	PT2-PR2	1000
MATN2	10	0.409	0.4105669399999995	0.07366617112491056	0.26514725	0.5645962499999999	1.0	1.0	PT2-PR2	1000
APPL2	10	1.31791	1.3097007200000024	0.4489798570028236	0.47989575000000007	2.250104	1.0	1.0	PT2-PR2	1000
CACYBP	10	1.1925900000000003	1.1922944500000006	0.3532845856024882	0.4941132500000001	1.8745984999999996	1.0	1.0	PT2-PR2	1000
ARHGAP45	10	1.17442	1.1714524200000027	0.33022962838031933	0.5486142500000001	1.8678412500000001	1.0	1.0	PT2-PR2	1000
MARS1	10	0.9697700000000001	0.9665121900000002	0.29038218516459463	0.4056275000000001	1.5483035	1.0	1.0	PT2-PR2	1000
CALCOCO1	10	1.2943500000000001	1.2886073000000011	0.4291040143480827	0.47089074999999975	2.1722819999999996	1.0	1.0	PT2-PR2	1000
PENK	10	-0.26170000000000004	-0.2598613400000001	0.06091092814899779	-0.37649925	-0.14503025000000005	0.0	1.0	PT2-PR2	1000
NUMB	10	0.74369	0.73853878	0.21605724904056015	0.24568074999999998	1.0702174999999998	1.0	1.0	PT2-PR2	1000
WARS	10	0.20638	0.2063499500000001	0.046266591194492133	0.11033750000000002	0.29221725	1.0	1.0	PT2-PR2	1000
PLA2G4A	10	0.86542	0.8613392900000002	0.2376107466987608	0.4153595000000001	1.3495077499999997	1.0	1.0	PT2-PR2	1000
PSTPIP2	10	1.18787	1.1801115000000026	0.4089719148681253	0.49423075000000005	2.087459	1.0	1.0	PT2-PR2	1000
PRSS8	10	0.10333	0.10405350999999989	0.03306513574116221	0.03812175	0.16565125000000003	1.0	1.0	PT2-PR2	1000
VAMP8	10	1.02385	1.0252063000000002	0.27046146875477645	0.460635	1.52612025	1.0	1.0	PT2-PR2	1000
PIKFYVE	10	0.77135	0.7646120799999998	0.1966765786993523	0.38552974999999995	1.1666765	1.0	1.0	PT2-PR2	1000
YARS1	10	2.1246400000000003	2.1192410400000012	0.6277932478980837	0.8835802500000001	3.3623732499999988	1.0	1.0	PT2-PR2	1000
MOG	10	-0.51785	-0.5174971500000012	0.06042807497200555	-0.62899825	-0.39806050000000004	0.0	1.0	PT2-PR2	1000
REPS1	10	-0.5651200000000001	-0.5698511599999998	0.11594724433259601	-0.79515925	-0.3348102500000001	0.0	1.0	PT2-PR2	1000
C1QTNF1	10	0.2989	0.2990284900000005	0.05048610354217063	0.2058645	0.40039874999999997	1.0	1.0	PT2-PR2	1000
WASHC3	10	0.9905200000000001	0.9885148700000008	0.2476742533784439	0.4918165	1.4487465000000004	1.0	1.0	PT2-PR2	1000
MMP3	10	-0.34922000000000003	-0.34647467000000054	0.07386337896849661	-0.49095249999999996	-0.19677125	0.0	1.0	PT2-PR2	1000
PLA2G7	10	0.1907	0.19147746000000024	0.029987895448360863	0.13652874999999998	0.2531487499999999	1.0	1.0	PT2-PR2	1000
PLAT	10	0.42901	0.4275211500000007	0.12119432301683528	0.2068895	0.6772827499999998	1.0	1.0	PT2-PR2	1000
NUCB2	10	0.51386	0.5191875900000001	0.11924239523555955	0.2703785	0.73771025	1.0	1.0	PT2-PR2	1000
PLAU	10	0.24035999999999996	0.24234326999999997	0.0544751179666881	0.141795	0.351965	1.0	1.0	PT2-PR2	1000
PLEKHO1	10	0.9109999999999999	0.9075682200000005	0.22387483891435972	0.4719187500000001	1.3667254999999998	1.0	1.0	PT2-PR2	1000
MINK1	10	1.8336099999999997	1.8270891600000012	0.5252746049678382	0.848057	2.9301885	1.0	1.0	PT2-PR2	1000
MINDY1	10	1.24631	1.2427210900000005	0.33037333088503373	0.5883125000000001	1.8685499999999997	1.0	1.0	PT2-PR2	1000
FST	10	0.38738	0.38508215000000046	0.19053970650347907	0.1014415	0.8161157499999996	0.999	0.999	PT2-PR2	1000
FYB1	10	1.2052999999999998	1.202965370000001	0.35894594012329234	0.4901945	1.932298499999999	0.999	0.999	PT2-PR2	1000
COL1A1	10	0.1045	0.10681159999999978	0.03539181576668911	0.03421424999999998	0.16781649999999995	0.999	0.999	PT2-PR2	1000
NSFL1C	10	0.80085	0.7925691700000006	0.24899441820673235	0.29467825000000003	1.2904390000000001	0.999	0.999	PT2-PR2	1000
AP3S2	10	0.45494	0.4573470600000004	0.1330805063377936	0.18060675000000004	0.705488	0.999	0.999	PT2-PR2	1000
NUDC	10	0.8989100000000001	0.8952691400000004	0.298222609182953	0.3214995	1.5148420000000002	0.999	0.999	PT2-PR2	1000
NUDT16	10	0.6319799999999999	0.6382185700000012	0.2030448358531232	0.219888	1.01441125	0.999	0.999	PT2-PR2	1000
APOE	10	0.14733000000000004	0.1493322300000003	0.0410829447127804	0.06428200000000003	0.22486075	0.999	0.999	PT2-PR2	1000
CLPS	10	0.20327	0.20730334999999966	0.07668795102041263	0.06216974999999999	0.36114725	0.999	0.999	PT2-PR2	1000
ANXA2	10	0.45660999999999996	0.45366351	0.1533661447913066	0.16102425000000006	0.7593819999999999	0.999	0.999	PT2-PR2	1000
OGA	10	0.45108000000000004	0.4495071899999999	0.16027407830956902	0.16576600000000002	0.781999	0.999	0.999	PT2-PR2	1000
ACADSB	10	0.5616000000000001	0.5642725699999998	0.16370669731089035	0.23197500000000004	0.85986425	0.999	0.999	PT2-PR2	1000
PPP1CC	10	0.45092999999999994	0.4466735100000006	0.14359893490791148	0.17346700000000004	0.7381709999999999	0.999	0.999	PT2-PR2	1000
PRKAR2A	10	0.8426400000000001	0.8429463499999998	0.2806376764795443	0.2926302500000001	1.37847425	0.999	0.999	PT2-PR2	1000
DGKA	10	0.79321	0.7906915300000007	0.2683118652601827	0.267479	1.3439977500000002	0.999	0.999	PT2-PR2	1000
PLSCR3	10	0.61156	0.61310798	0.1766129250406408	0.24302774999999993	0.9501449999999998	0.999	0.999	PT2-PR2	1000
ECHS1	10	0.67715	0.6744237200000003	0.2780935351615719	0.1770115000000001	1.2882737499999992	0.999	0.999	PT2-PR2	1000
ADAMTSL2	10	0.2654000000000001	0.26713589999999965	0.08276285507260958	0.1106295	0.41800699999999996	0.999	0.999	PT2-PR2	1000
DCTD	10	1.08975	1.0822137400000014	0.36461903525664124	0.38738749999999994	1.8359202499999998	0.999	0.999	PT2-PR2	1000
DBI	10	0.67466	0.676751099999999	0.18895572701339625	0.26913175	1.0041995	0.999	0.999	PT2-PR2	1000
PLA2G2A	10	0.31416000000000005	0.31423448999999987	0.09005360105961169	0.142148	0.4858719999999999	0.999	0.999	PT2-PR2	1000
TGFBI	10	0.17783	0.17903963000000028	0.06201221094808481	0.05696375000000001	0.30210849999999995	0.999	0.999	PT2-PR2	1000
EPHA4	10	-0.15860000000000002	-0.15557614999999989	0.057158649113200254	-0.2663995	-0.041483500000000076	0.001	0.999	PT2-PR2	1000
PTPN6	10	1.14758	1.1429545000000008	0.3624333690480907	0.4347532499999999	1.8555057499999996	0.999	0.999	PT2-PR2	1000
EVI5	10	0.96198	0.9583176799999997	0.313734640591894	0.30820924999999993	1.5813207500000002	0.999	0.999	PT2-PR2	1000
FABP3	10	-0.61045	-0.6077647900000006	0.19261899517871942	-0.983698	-0.23053100000000007	0.001	0.999	PT2-PR2	1000
PTRHD1	10	0.81817	0.8146665199999991	0.2587910967692989	0.31089075	1.3365884999999997	0.999	0.999	PT2-PR2	1000
CRELD1	10	-0.13373	-0.13110078000000006	0.04964166457980491	-0.23060100000000003	-0.03205425	0.001	0.999	PT2-PR2	1000
CPPED1	10	0.38017999999999996	0.38262885999999974	0.10845610605143555	0.15335374999999998	0.5757944999999999	0.999	0.999	PT2-PR2	1000
OPHN1	10	0.9137599999999999	0.9090151700000001	0.30646927644084215	0.29680599999999996	1.5259817499999997	0.999	0.999	PT2-PR2	1000
SUSD4	10	-0.34663999999999995	-0.33836053000000027	0.1461959160040916	-0.6471780000000001	-0.09064100000000011	0.001	0.999	PT2-PR2	1000
LAT	10	0.7825999999999999	0.7883186100000013	0.23684312474654515	0.28151399999999993	1.22406	0.999	0.999	PT2-PR2	1000
IL1R1	10	0.14141	0.14441236000000024	0.048612162298685646	0.05066499999999999	0.235642	0.999	0.999	PT2-PR2	1000
ATXN3	10	0.68019	0.6766932200000013	0.2260798192030471	0.22786250000000008	1.1011177499999996	0.999	0.999	PT2-PR2	1000
MMP10	10	0.14757	0.14770539999999996	0.06013818579264282	0.030135	0.26223974999999994	0.999	0.999	PT2-PR2	1000
SNCA	10	0.8167899999999999	0.802921130000001	0.340390538265922	0.18910224999999997	1.4919167500000001	0.999	0.999	PT2-PR2	1000
SCGB3A1	10	-0.09419	-0.09369107999999993	0.03197449224284552	-0.15463349999999998	-0.02905625000000002	0.001	0.999	PT2-PR2	1000
SARG	10	1.1580399999999997	1.1537370900000001	0.32644043648176063	0.51799325	1.7860162499999999	0.999	0.999	PT2-PR2	1000
MPIG6B	10	0.9520099999999999	0.9612020300000009	0.31137970840114665	0.3569275000000001	1.55516	0.999	0.999	PT2-PR2	1000
SCRIB	10	0.6785891666666666	0.6777227908333335	0.2191046061240036	0.24043681249999999	1.110404	0.999	0.999	PT2-PR2	1000
SDCCAG8	10	1.1302499999999998	1.127990850000001	0.3873491020578757	0.3929142499999999	1.9282715	0.999	0.999	PT2-PR2	1000
RILPL2	10	1.3420400000000001	1.3399110599999982	0.4412756618822818	0.48879274999999994	2.200017249999999	0.999	0.999	PT2-PR2	1000
NFU1	10	1.2468599999999999	1.2454803499999998	0.44889226387000647	0.4316632499999999	2.1588767499999997	0.999	0.999	PT2-PR2	1000
MTDH	10	0.89502	0.897972619999999	0.30707134570794853	0.2955762500000001	1.4812424999999998	0.999	0.999	PT2-PR2	1000
BRAP	10	1.12121	1.11972277	0.35316598450790876	0.41083125	1.8122914999999997	0.999	0.999	PT2-PR2	1000
RAB11FIP3	10	1.33932	1.33295501	0.43092276332650664	0.5120564999999999	2.197547499999999	0.999	0.999	PT2-PR2	1000
HMGCL	10	0.51854	0.51168619	0.19229839387595296	0.14581975	0.8939367500000001	0.999	0.999	PT2-PR2	1000
NFAT5	10	0.9480099999999998	0.9443247199999995	0.3148307630834467	0.3111257499999999	1.5652312499999999	0.999	0.999	PT2-PR2	1000
GMPR2	10	0.8690200000000001	0.8676099200000001	0.28275301160512034	0.31237850000000006	1.4163247500000002	0.999	0.999	PT2-PR2	1000
TNIP1	10	1.06883	1.0663126000000012	0.34002421722686266	0.38498800000000005	1.7300457499999997	0.999	0.999	PT2-PR2	1000
SERPINB1	10	0.8772800000000001	0.8788967500000008	0.25000653002910683	0.3362547500000001	1.327104	0.999	0.999	PT2-PR2	1000
GLOD4	10	0.4824400000000001	0.48156510000000025	0.14479419873453903	0.19122575000000003	0.7538779999999999	0.999	0.999	PT2-PR2	1000
ARHGEF1	10	0.7629999999999999	0.7665311100000004	0.21809348811375687	0.27972025000000006	1.1428362499999998	0.999	0.999	PT2-PR2	1000
VTI1A	10	0.74205	0.7399227399999998	0.21817802793949712	0.28880649999999997	1.15274225	0.999	0.999	PT2-PR2	1000
GMPR	10	0.7357499999999999	0.7318625300000005	0.24892613922143006	0.2540705	1.23010375	0.999	0.999	PT2-PR2	1000
CFHR2	10	0.16446000000000002	0.16608219	0.040815189196830554	0.08256199999999998	0.241391	0.999	0.999	PT2-PR2	1000
VTA1	10	0.85602	0.8526180600000001	0.2594345174962361	0.3460432500000001	1.361019	0.999	0.999	PT2-PR2	1000
HYOU1	10	0.0925	0.09402037000000005	0.03490713193636973	0.03146974999999999	0.16322699999999998	0.999	0.999	PT2-PR2	1000
NCAM1	10	0.16642	0.1661437700000002	0.06468947998637804	0.04133174999999997	0.29078475	0.999	0.999	PT2-PR2	1000
CRYGD	10	0.6350199999999999	0.6389020400000002	0.21029416780941176	0.21019449999999998	1.03637325	0.998	0.998	PT2-PR2	1000
MXRA8	10	-0.14740999999999999	-0.14788074000000015	0.053329821600342185	-0.25497425	-0.04633275	0.002	0.998	PT2-PR2	1000
RABEP1	10	1.04857	1.041270069999999	0.3767584141591729	0.31160049999999995	1.81015125	0.998	0.998	PT2-PR2	1000
PHYKPL	10	0.19100999999999999	0.1938054399999998	0.07731011665716166	0.047921250000000006	0.3516207499999999	0.998	0.998	PT2-PR2	1000
SUSD5	10	-0.11639999999999999	-0.11571766000000003	0.04194198173377304	-0.199785	-0.03623850000000001	0.002	0.998	PT2-PR2	1000
PDE5A	10	1.1395899999999999	1.1288924199999997	0.45227563696282996	0.31114999999999987	2.1002282500000002	0.998	0.998	PT2-PR2	1000
WIF1	10	0.32933	0.3316493799999998	0.10213763525827178	0.11119199999999999	0.50645675	0.998	0.998	PT2-PR2	1000
MYL4	10	-0.29691	-0.2989759600000002	0.09071271534467266	-0.4595085	-0.10992550000000002	0.002	0.998	PT2-PR2	1000
TNFAIP2	10	0.42994000000000004	0.4290000499999998	0.12725918032296912	0.15583149999999998	0.6510987500000001	0.998	0.998	PT2-PR2	1000
LILRA2	10	0.14092	0.1416883199999999	0.0482766041523851	0.04685749999999999	0.23405249999999994	0.998	0.998	PT2-PR2	1000
TXNDC5	10	0.43526999999999993	0.43459386000000005	0.14043354743559588	0.13785650000000002	0.6915294999999999	0.998	0.998	PT2-PR2	1000
CASP7	10	0.51968	0.5181308399999998	0.18484067453419636	0.16195150000000003	0.8985087499999997	0.998	0.998	PT2-PR2	1000
PPP1R9B	10	1.01526	1.0104530500000004	0.3607826077341327	0.3148670000000001	1.7714744999999998	0.998	0.998	PT2-PR2	1000
CMIP	10	0.88796	0.8774933199999992	0.35661294540665395	0.218328	1.6261997499999998	0.998	0.998	PT2-PR2	1000
CNP	10	1.10792	1.1004715200000006	0.3801092529303288	0.36324500000000004	1.86837175	0.998	0.998	PT2-PR2	1000
ACOT13	10	1.33834	1.3353192000000011	0.46069428973034837	0.4377537500000001	2.2848954999999997	0.998	0.998	PT2-PR2	1000
GMFG	10	0.8941399999999999	0.8953644300000007	0.28425855353063767	0.32404375	1.4341169999999996	0.998	0.998	PT2-PR2	1000
ZNRD2	10	0.6307	0.6257003700000007	0.23809810920999017	0.16602325000000004	1.1257192499999995	0.998	0.998	PT2-PR2	1000
ALPI	10	-0.5310500000000001	-0.5449229000000005	0.20900241219731014	-0.9949117500000001	-0.17766775000000007	0.002	0.998	PT2-PR2	1000
GNLY	10	0.29005	0.2944855200000001	0.08372786441089017	0.12231900000000002	0.4385759999999999	0.998	0.998	PT2-PR2	1000
UBE2L6	10	0.56684	0.56348363	0.177709839906863	0.18582425	0.8964092499999998	0.998	0.998	PT2-PR2	1000
WFDC1	10	0.17462	0.17645529999999998	0.06747497502752384	0.045730749999999994	0.31572599999999995	0.998	0.998	PT2-PR2	1000
LTBP2	10	0.09359000000000002	0.09444313000000014	0.033138287197462105	0.03263474999999999	0.16297	0.998	0.998	PT2-PR2	1000
CCL24	10	0.2155399999999999	0.21952544999999982	0.0716160950014783	0.06857699999999993	0.35326424999999984	0.998	0.998	PT2-PR2	1000
LRPAP1	10	0.16673999999999997	0.1691605600000001	0.05099747685652821	0.06430100000000002	0.26187499999999997	0.998	0.998	PT2-PR2	1000
EEF1D	10	1.15792	1.1542048200000021	0.3835503222692957	0.3865922499999999	1.9166452499999997	0.998	0.998	PT2-PR2	1000
ATP5IF1	10	1.5687599999999997	1.569234880000001	0.5066644987617457	0.57116275	2.5407342499999994	0.998	0.998	PT2-PR2	1000
FKBP1B	10	0.25992000000000004	0.25593208000000023	0.1031950003603516	0.06358825000000001	0.45118274999999997	0.998	0.998	PT2-PR2	1000
TWF2	10	0.9174999999999999	0.9203817799999998	0.2858867405408105	0.33584875000000003	1.4264097500000001	0.997	0.997	PT2-PR2	1000
TARS1	10	0.6185200000000001	0.6158470100000002	0.21800939167204958	0.17319700000000005	1.02989325	0.997	0.997	PT2-PR2	1000
SEMA7A	10	0.09946	0.10033384999999986	0.0345359286315562	0.030556499999999997	0.16394300000000003	0.997	0.997	PT2-PR2	1000
PNMA1	10	0.43709	0.43010338999999953	0.17581621010858142	0.11635999999999995	0.8110607499999998	0.997	0.997	PT2-PR2	1000
DNAJB2	10	0.53932	0.5370639799999994	0.20549733459119043	0.14537799999999992	0.9581082499999999	0.997	0.997	PT2-PR2	1000
MYH9	10	1.3146499999999999	1.3122521	0.46609311061197806	0.3689447499999998	2.22832475	0.997	0.997	PT2-PR2	1000
DNM1	10	0.8160900000000002	0.8102971199999996	0.2942639141625829	0.21686800000000003	1.39004875	0.997	0.997	PT2-PR2	1000
ESR1	10	-0.37674	-0.3772179500000002	0.14041396356153676	-0.64281225	-0.0982540000000001	0.003	0.997	PT2-PR2	1000
MAP2K1	10	0.6537599999999999	0.6548100499999991	0.21904982668074952	0.23069550000000003	1.0680662499999998	0.997	0.997	PT2-PR2	1000
GRHPR	10	0.5265299999999999	0.5221488300000002	0.18901951610720133	0.16047975000000003	0.9105709999999999	0.997	0.997	PT2-PR2	1000
NIT1	10	0.92304	0.9187676200000006	0.33629883119689846	0.2883427500000001	1.5844019999999994	0.997	0.997	PT2-PR2	1000
NIT2	10	0.6784399999999999	0.6753062800000014	0.21685252045062187	0.22413050000000004	1.06543375	0.997	0.997	PT2-PR2	1000
NAGA	10	-0.45079	-0.43928467000000015	0.171633885738291	-0.7756464999999999	-0.1024242500000001	0.003	0.997	PT2-PR2	1000
COMMD1	10	0.54016	0.5375278000000002	0.17762087517816993	0.1753895	0.8727069999999999	0.997	0.997	PT2-PR2	1000
GRP	10	0.33666000000000007	0.33736856000000054	0.10538731141049533	0.1074555	0.518996	0.997	0.997	PT2-PR2	1000
IL17RA	10	0.15655999999999998	0.15871558999999993	0.05829327063266352	0.039797	0.27212675	0.997	0.997	PT2-PR2	1000
SFRP4	10	-0.09615	-0.09383717999999994	0.03591697265322025	-0.16771000000000003	-0.02498250000000002	0.003	0.997	PT2-PR2	1000
CPXM2	10	0.19109	0.18728930000000002	0.07592640468927157	0.04664649999999999	0.33768075000000003	0.997	0.997	PT2-PR2	1000
GP1BA	10	0.17265999999999998	0.17431427000000005	0.06163668502286361	0.05015575	0.29123099999999996	0.996	0.996	PT2-PR2	1000
GAL	10	0.12453	0.12595043999999997	0.04715330920280326	0.03538475000000002	0.21803650000000002	0.996	0.996	PT2-PR2	1000
MUC2	10	0.20587000000000008	0.20224852000000026	0.07996322566698186	0.05285375000000008	0.35514075000000006	0.996	0.996	PT2-PR2	1000
ADAMTS13	10	0.09044000000000005	0.09227579000000002	0.03119080281037754	0.026589500000000068	0.14662925000000002	0.996	0.996	PT2-PR2	1000
UPB1	10	-0.7746000000000002	-0.7518277999999997	0.529319533815103	-1.9326244999999997	-0.09860775000000015	0.004	0.996	PT2-PR2	1000
LPA	10	0.13258999999999999	0.13315190999999996	0.056700360628017574	0.028051249999999986	0.25174624999999995	0.996	0.996	PT2-PR2	1000
C1QTNF9	10	-0.0903200000000001	-0.08817252	0.03797574712391082	-0.16467425000000016	-0.013256750000000102	0.004	0.996	PT2-PR2	1000
LBR	10	0.75255	0.7513591399999999	0.2558639528629132	0.20434499999999997	1.2175027499999997	0.996	0.996	PT2-PR2	1000
RNF5	10	0.51509	0.50935464	0.17532441847610494	0.13663974999999998	0.830913	0.996	0.996	PT2-PR2	1000
ARF6	10	1.1518400000000002	1.1499943699999995	0.4181603271097961	0.34066299999999994	1.9910675	0.996	0.996	PT2-PR2	1000
THBS4	10	-0.16243	-0.1600804399999999	0.05906580883370326	-0.27393375	-0.040917749999999975	0.004	0.996	PT2-PR2	1000
ENTR1	10	0.621	0.6135767200000002	0.23490387415906214	0.17496725000000002	1.1108027499999997	0.996	0.996	PT2-PR2	1000
XIAP	10	0.54076	0.5391133100000006	0.1987915897574699	0.15295425	0.9354697500000002	0.996	0.996	PT2-PR2	1000
IMPACT	10	0.6872400000000001	0.6835217800000003	0.24893887681119556	0.178514	1.15731625	0.996	0.996	PT2-PR2	1000
TRIM58	10	1.03289	1.0357029600000012	0.36643003252104184	0.31388449999999996	1.7576687499999997	0.996	0.996	PT2-PR2	1000
ZFYVE19	10	0.64939	0.64881057	0.23333043712268428	0.18804474999999998	1.1122065000000003	0.995	0.995	PT2-PR2	1000
SPINT2	10	0.09923	0.10187020000000006	0.03538324709710987	0.03430774999999999	0.17136099999999993	0.995	0.995	PT2-PR2	1000
DFFA	10	0.4091699999999999	0.41093866999999956	0.13743990975012763	0.12631325	0.6499259999999998	0.995	0.995	PT2-PR2	1000
RILP	10	0.89664	0.8895455199999993	0.3403802136858111	0.25866524999999996	1.5721657500000001	0.995	0.995	PT2-PR2	1000
M6PR	10	0.17900999999999997	0.17662635999999995	0.0783233449510088	0.019245249999999978	0.3366837499999999	0.995	0.995	PT2-PR2	1000
KDM3A	10	0.21381	0.21368403999999996	0.08348367178636394	0.06070025	0.3824585	0.995	0.995	PT2-PR2	1000
GSTT2B	10	0.48028999999999994	0.48161515999999943	0.19029141073515107	0.11909925	0.8410917499999997	0.995	0.995	PT2-PR2	1000
BCL7B	10	-0.53842	-0.5426534899999996	0.20903069228809049	-0.9281862499999998	-0.12602675000000035	0.005	0.995	PT2-PR2	1000
FN1	10	0.11213999999999999	0.10972531	0.04530384653884386	0.02369450000000001	0.2018475	0.995	0.995	PT2-PR2	1000
NPHS1	10	-0.31646	-0.3227571299999994	0.11480874378161189	-0.5427015000000001	-0.07264700000000011	0.005	0.995	PT2-PR2	1000
DTYMK	10	0.74156	0.7375574200000004	0.2757950070869263	0.18676949999999998	1.2507724999999998	0.995	0.995	PT2-PR2	1000
GATD3	10	0.48968	0.4919668900000004	0.20008182250350529	0.11194250000000001	0.8695819999999997	0.995	0.995	PT2-PR2	1000
UROD	10	0.67269	0.6649485800000005	0.2580940234525502	0.17175250000000003	1.1642657500000002	0.995	0.995	PT2-PR2	1000
CES1	10	0.09069000000000003	0.09350173999999994	0.038645836780601246	0.020268250000000033	0.17034725	0.995	0.995	PT2-PR2	1000
TALDO1	10	0.2391	0.2393541099999999	0.08932771435764075	0.060524000000000015	0.40353724999999996	0.995	0.995	PT2-PR2	1000
TMED8	10	0.9535500000000001	0.9469928899999993	0.34820369862263423	0.22479249999999995	1.6274332499999997	0.995	0.995	PT2-PR2	1000
NT5C	10	0.61492	0.61163625	0.21808297824506545	0.16615725000000003	1.0195182499999995	0.995	0.995	PT2-PR2	1000
LGMN	10	0.22339000000000003	0.22577967999999987	0.07164286048697635	0.06932300000000001	0.33448925	0.995	0.995	PT2-PR2	1000
NRP1	10	0.18894999999999998	0.19082126000000002	0.07253244086883325	0.047815	0.329852	0.995	0.995	PT2-PR2	1000
CRYBB1	10	0.5021100000000001	0.5049005400000002	0.17725415983747203	0.13997524999999997	0.83826475	0.995	0.995	PT2-PR2	1000
NMI	10	0.65152	0.6582886400000001	0.21982054947689195	0.175105	1.03901825	0.995	0.995	PT2-PR2	1000
NAP1L4	10	0.8693299999999999	0.8684369600000004	0.3253619916080265	0.23836150000000006	1.51855425	0.995	0.995	PT2-PR2	1000
ASPN	10	0.14049	0.13685933000000003	0.06210708027649968	0.019781249999999986	0.25825774999999995	0.994	0.994	PT2-PR2	1000
CA6	10	0.10262999999999997	0.10471328999999988	0.04372135008584741	0.020406000000000014	0.19391174999999994	0.994	0.994	PT2-PR2	1000
TBCA	10	0.8051400000000001	0.7962764400000002	0.32250761889538676	0.18622075000000005	1.4432875000000003	0.994	0.994	PT2-PR2	1000
SOD1	10	0.35088	0.3478231999999998	0.1283284617528624	0.08991374999999996	0.5840330000000001	0.994	0.994	PT2-PR2	1000
BPIFB1	10	0.12077	0.12323183999999991	0.04321983425566886	0.029179250000000025	0.19247775	0.994	0.994	PT2-PR2	1000
CDC26	10	0.55289	0.55528475	0.188755261240007	0.190107	0.9216097499999998	0.994	0.994	PT2-PR2	1000
CELSR2	10	0.15427999999999994	0.15524355999999984	0.05109009469067268	0.05012074999999995	0.23851	0.994	0.994	PT2-PR2	1000
CD5L	10	0.1036	0.10611798000000013	0.04549623887830368	0.024615000000000005	0.198808	0.994	0.994	PT2-PR2	1000
