gene_symbol	n_subjects	point_mean	boot_mean	boot_sd	ci_lo_95	ci_hi_95	p_pos	p_sign_stable	contrast	n_boot
ATP6V1D	10	-0.11663000000000001	-0.12061643000000005	0.10078703280549953	-0.31579175000000004	0.08145425	0.112	0.888	PT1-PR1	1000
CDK5RAP3	10	0.20894000000000004	0.20211688999999997	0.17261954465768276	-0.10867674999999997	0.5559499999999999	0.888	0.888	PT1-PR1	1000
SSC5D	10	0.06253	0.061454500000000065	0.05050959837771706	-0.03603424999999999	0.15662025000000002	0.888	0.888	PT1-PR1	1000
TGFBR2	10	0.04372000000000001	0.044184049999999975	0.03737343967164905	-0.02284674999999998	0.12037449999999997	0.887	0.887	PT1-PR1	1000
LUZP2	10	0.11635	0.11490146999999998	0.09533979977932129	-0.07122400000000002	0.30458000000000013	0.887	0.887	PT1-PR1	1000
STC2	10	-0.03832000000000002	-0.0380033	0.029915568919440146	-0.09185325000000004	0.024686249999999965	0.113	0.887	PT1-PR1	1000
ARHGAP5	10	-0.20362	-0.22036004999999997	0.1899400008086887	-0.6017710000000001	0.14346425000000002	0.114	0.886	PT1-PR1	1000
HNRNPK	10	0.13018999999999997	0.12359716999999992	0.10289477487310665	-0.08716150000000002	0.31964275	0.885	0.885	PT1-PR1	1000
CYP24A1	10	-0.32498000000000005	-0.33437414000000004	0.280939924230229	-0.898063	0.1438164999999999	0.115	0.885	PT1-PR1	1000
TXNRD1	10	0.12199999999999996	0.12364187000000003	0.10158874925688709	-0.058519499999999995	0.34168675	0.884	0.884	PT1-PR1	1000
ZFYVE19	10	0.3572	0.35388401999999963	0.28545391194987507	-0.22735124999999995	0.86913075	0.884	0.884	PT1-PR1	1000
PDAP1	10	0.29361999999999994	0.29314201000000034	0.24627600228800803	-0.17997825000000012	0.7956149999999997	0.883	0.883	PT1-PR1	1000
VAMP5	10	0.09874999999999998	0.09456484999999995	0.08305932378634771	-0.054306749999999994	0.26530599999999993	0.883	0.883	PT1-PR1	1000
SIGLEC9	10	0.05218999999999999	0.054047989999999956	0.04437527147836596	-0.03729475000000002	0.13689449999999995	0.883	0.883	PT1-PR1	1000
SLC28A1	10	0.15021	0.15672426999999972	0.13928169511123903	-0.09829399999999996	0.44921225000000004	0.883	0.883	PT1-PR1	1000
TSPAN15	10	-0.21719999999999998	-0.22544961000000013	0.1933969313557113	-0.63506325	0.13601850000000001	0.117	0.883	PT1-PR1	1000
LARP1	10	0.20604999999999998	0.2081595200000001	0.1801596002697025	-0.13453900000000002	0.5520762499999998	0.883	0.883	PT1-PR1	1000
RBP2	10	0.15503	0.1519726300000002	0.1294639512770383	-0.09672800000000002	0.4072535	0.882	0.882	PT1-PR1	1000
GSR	10	0.12942000000000004	0.12785762000000006	0.11428687721974139	-0.06061474999999999	0.38190025	0.882	0.882	PT1-PR1	1000
SLC12A2	10	0.28506	0.2909802799999998	0.24393780678505075	-0.15816325000000003	0.8120072499999998	0.882	0.882	PT1-PR1	1000
THTPA	10	0.35840999999999995	0.3550583799999999	0.29522887055602387	-0.20741949999999987	0.94722325	0.882	0.882	PT1-PR1	1000
OXT	10	0.07439999999999998	0.07426267999999998	0.06978708910840044	-0.021342000000000003	0.23871474999999998	0.881	0.881	PT1-PR1	1000
CASQ2	10	0.16741999999999996	0.1649546900000002	0.13575007813116177	-0.13723924999999998	0.39286524999999994	0.88	0.88	PT1-PR1	1000
OLR1	10	0.17483999999999997	0.17323993000000004	0.14083610481021272	-0.10075349999999998	0.44766249999999996	0.88	0.88	PT1-PR1	1000
FETUB	10	0.05904999999999998	0.05821451999999997	0.04992445639078625	-0.032136750000000006	0.16725624999999994	0.88	0.88	PT1-PR1	1000
GALNT3	10	0.15021	0.14649958999999999	0.13050059785753107	-0.10895099999999998	0.3972434999999999	0.879	0.879	PT1-PR1	1000
PDIA4	10	0.26944	0.2684032099999998	0.23927076199724565	-0.17985925	0.7269919999999999	0.879	0.879	PT1-PR1	1000
SELENOP	10	-0.11852999999999998	-0.11985416999999998	0.10193799769018509	-0.3050035	0.08719449999999995	0.122	0.878	PT1-PR1	1000
PTPRC	10	0.14526000000000003	0.14453831000000011	0.1219699032464233	-0.06455825000000001	0.3944979999999999	0.878	0.878	PT1-PR1	1000
LRP11	10	0.11371999999999997	0.11463145999999991	0.10126190946835632	-0.06680675	0.33342799999999995	0.878	0.878	PT1-PR1	1000
C2	10	0.07641999999999997	0.07804693000000003	0.06697298039940196	-0.05113000000000001	0.20959299999999978	0.877	0.877	PT1-PR1	1000
ESAM	10	0.06624000000000001	0.06689284999999996	0.056522778667416756	-0.03892599999999999	0.1780015	0.877	0.877	PT1-PR1	1000
CXCL6	10	0.11428	0.11410166999999997	0.09844054584457196	-0.07700175000000001	0.3024445	0.877	0.877	PT1-PR1	1000
PRCP	10	0.053439999999999974	0.05440423999999991	0.04641637049007464	-0.036743500000000026	0.14856349999999996	0.876	0.876	PT1-PR1	1000
ANGPTL2	10	0.08002000000000001	0.07801881000000008	0.06793757959336574	-0.06305999999999999	0.20723974999999994	0.876	0.876	PT1-PR1	1000
GAST	10	-0.18727	-0.1796016600000001	0.15779375925461728	-0.4926535	0.09311474999999991	0.125	0.875	PT1-PR1	1000
FDX1	10	0.2823	0.2761173800000002	0.2429413417965118	-0.17872625	0.7529497500000001	0.875	0.875	PT1-PR1	1000
RTN4R	10	0.05344000000000002	0.05552978000000005	0.04797362912103528	-0.03514075	0.15241100000000002	0.875	0.875	PT1-PR1	1000
POLR2F	10	-0.07245999999999998	-0.07179582000000004	0.0604710161591727	-0.18447825	0.05623824999999995	0.125	0.875	PT1-PR1	1000
C8B	10	0.16366999999999995	0.17641362999999985	0.15132713052839222	-0.12120675000000004	0.46691724999999995	0.875	0.875	PT1-PR1	1000
VWA1	10	-0.08270999999999996	-0.07953934	0.06889882070586593	-0.21784524999999996	0.05130825000000003	0.126	0.874	PT1-PR1	1000
MMP12	10	0.04054999999999999	0.04151368000000001	0.035583709748381445	-0.02714525000000002	0.10999824999999999	0.874	0.874	PT1-PR1	1000
GSTA1	10	0.17421999999999999	0.17531202	0.15295491008541964	-0.12076849999999996	0.45961474999999996	0.874	0.874	PT1-PR1	1000
CKB	10	0.12875	0.12126602000000006	0.10737609817468141	-0.09666124999999999	0.33483349999999984	0.874	0.874	PT1-PR1	1000
HAVCR2	10	-0.052660000000000026	-0.05274154000000001	0.045097142269430644	-0.14163475	0.03297674999999998	0.126	0.874	PT1-PR1	1000
DEFB4A_DEFB4B	10	0.4814	0.47116535	0.392428890534838	-0.35753650000000015	1.1479342499999998	0.874	0.874	PT1-PR1	1000
HIP1	10	-0.10969999999999999	-0.11165494999999992	0.09704398747115556	-0.29855374999999995	0.08693974999999994	0.127	0.873	PT1-PR1	1000
ARSB	10	0.14428000000000002	0.14189526	0.12598039617715662	-0.10241125	0.4002007499999999	0.873	0.873	PT1-PR1	1000
B4GAT1	10	0.07995000000000001	0.07785399000000001	0.06676627854186751	-0.05408975	0.20785424999999993	0.873	0.873	PT1-PR1	1000
GPI	10	0.27258000000000004	0.2646632899999999	0.2361649164563626	-0.13782175	0.8001259999999998	0.873	0.873	PT1-PR1	1000
IL17F	10	-0.21461999999999995	-0.21210130000000016	0.18222887104230034	-0.5668977499999999	0.15199074999999995	0.128	0.872	PT1-PR1	1000
CXCL14	10	0.16223	0.1583821	0.14254830670103855	-0.13399524999999998	0.4200565	0.872	0.872	PT1-PR1	1000
ENSA	10	0.36634	0.3631666399999997	0.30104173657995237	-0.26131449999999995	0.9582342499999997	0.872	0.872	PT1-PR1	1000
STK11	10	0.15827	0.15597239000000004	0.13624339258845505	-0.10775299999999999	0.42540324999999984	0.871	0.871	PT1-PR1	1000
CCN1	10	0.07871	0.08226571999999996	0.06764638834363257	-0.05665749999999998	0.1973815	0.871	0.871	PT1-PR1	1000
LYVE1	10	0.11803	0.11503304999999996	0.11018098588344417	-0.04675400000000001	0.364477	0.871	0.871	PT1-PR1	1000
APOB	10	-0.15990000000000001	-0.16945326	0.14735339042941442	-0.4537945000000001	0.13695224999999997	0.129	0.871	PT1-PR1	1000
FCGR2A	10	0.06080999999999999	0.06225734	0.05304994601785091	-0.035117	0.16482224999999998	0.871	0.871	PT1-PR1	1000
ELOB	10	0.2112	0.20127892000000014	0.18032062783291225	-0.171311	0.5229747499999999	0.87	0.87	PT1-PR1	1000
LRIG1	10	0.054900000000000004	0.05822673000000004	0.052446702768032455	-0.04388324999999999	0.15798974999999993	0.869	0.869	PT1-PR1	1000
CPQ	10	0.13540000000000002	0.13402107000000005	0.12086515214137306	-0.0469145	0.39243325	0.869	0.869	PT1-PR1	1000
DCTN1	10	0.3012600000000001	0.3017096100000004	0.26316712657445895	-0.20743325000000007	0.79486475	0.869	0.869	PT1-PR1	1000
CD93	10	0.06449999999999999	0.0665574599999999	0.05929268760607794	-0.04492225	0.18349849999999995	0.869	0.869	PT1-PR1	1000
AOC3	10	0.06161	0.06332141	0.05811524672935938	-0.05333849999999999	0.18384124999999993	0.869	0.869	PT1-PR1	1000
FOXO3	10	-0.77087	-0.7942206900000012	0.7298221122486981	-2.4886122499999996	0.24884674999999992	0.132	0.868	PT1-PR1	1000
SPARC	10	0.19906999999999994	0.19618564999999985	0.1673537345691807	-0.13648775000000002	0.49951675	0.868	0.868	PT1-PR1	1000
AHSG	10	0.14512999999999998	0.14135883999999996	0.13535317108726255	-0.038686250000000005	0.43659099999999995	0.868	0.868	PT1-PR1	1000
DEFA1_DEFA1B	10	-0.21744	-0.21159684000000015	0.18721465354324082	-0.5820257500000001	0.16244824999999988	0.132	0.868	PT1-PR1	1000
LILRA6	10	0.14226999999999998	0.1404657299999999	0.12815302768398285	-0.056634500000000074	0.4162739999999999	0.868	0.868	PT1-PR1	1000
CSPG4	10	0.12562	0.12522871000000005	0.11847567939726929	-0.07402550000000002	0.3703612499999999	0.867	0.867	PT1-PR1	1000
S100A3	10	0.10177999999999998	0.10102520999999991	0.09423315632996594	-0.07313	0.29763025	0.867	0.867	PT1-PR1	1000
PRDX3	10	0.16465000000000002	0.1687728399999998	0.15384941059580012	-0.11069125	0.48249575	0.866	0.866	PT1-PR1	1000
FOS	10	-0.25522999999999996	-0.2546456500000002	0.2358689760257354	-0.7329437499999999	0.15083574999999982	0.134	0.866	PT1-PR1	1000
BTD	10	0.08438999999999999	0.08138862000000004	0.07758294559336187	-0.043045499999999993	0.2515342499999999	0.866	0.866	PT1-PR1	1000
PROS1	10	0.09981000000000002	0.09712644999999996	0.09428397584424672	-0.04529924999999998	0.30846149999999994	0.866	0.866	PT1-PR1	1000
IL7R	10	-0.07142000000000001	-0.07006310999999998	0.06389249442048084	-0.190149	0.059210500000000006	0.134	0.866	PT1-PR1	1000
LILRB4	10	-0.09182999999999998	-0.09113247999999992	0.08308781971766398	-0.25287099999999996	0.07017425	0.134	0.866	PT1-PR1	1000
VIT	10	0.14556000000000002	0.14921858999999996	0.13417278476756825	-0.10759174999999997	0.4215422499999999	0.865	0.865	PT1-PR1	1000
GPR37	10	0.16463999999999998	0.15309733	0.1394114690894719	-0.10347174999999997	0.43280775	0.865	0.865	PT1-PR1	1000
FGF9	10	0.6318299999999998	0.6104084200000001	0.5832139224863253	-0.40527274999999996	1.9493669999999996	0.865	0.865	PT1-PR1	1000
KRT18	10	0.0784	0.08293146999999997	0.07467570417567714	-0.06536849999999998	0.22200124999999998	0.864	0.864	PT1-PR1	1000
AHSA1	10	0.18133000000000005	0.1856778300000001	0.16668467724484845	-0.15090825	0.4903992500000001	0.864	0.864	PT1-PR1	1000
KIR2DS4	10	0.17048000000000002	0.17961568999999983	0.16290466545606128	-0.09904574999999993	0.53492725	0.864	0.864	PT1-PR1	1000
SELE	10	0.04068000000000001	0.04219889999999993	0.03855467392251257	-0.031816750000000005	0.116973	0.864	0.864	PT1-PR1	1000
FDX2	10	0.24078	0.25349371999999964	0.22238693920437472	-0.17196375000000003	0.69200275	0.863	0.863	PT1-PR1	1000
LRRN1	10	-0.07372999999999999	-0.07159135	0.06708485999178668	-0.20489475	0.05956149999999996	0.137	0.863	PT1-PR1	1000
CCL18	10	0.06366999999999998	0.06260630999999997	0.05619722089677049	-0.04195625000000001	0.17304349999999996	0.863	0.863	PT1-PR1	1000
ACY3	10	0.05830999999999997	0.06043981999999997	0.05448813888587905	-0.04145575000000002	0.16722474999999998	0.863	0.863	PT1-PR1	1000
MED21	10	-0.2272899999999999	-0.22858692000000003	0.21144280455743286	-0.67128775	0.15755750000000007	0.137	0.863	PT1-PR1	1000
KCTD5	10	0.10795000000000002	0.10945018000000002	0.10587226477986199	-0.0855085	0.3261949999999999	0.861	0.861	PT1-PR1	1000
PNLIPRP2	10	-0.09973999999999995	-0.10182061999999996	0.09413242203243939	-0.27781075	0.08909324999999997	0.139	0.861	PT1-PR1	1000
LRRFIP1	10	0.21925999999999995	0.2214819999999999	0.19786839637720036	-0.157121	0.621704	0.861	0.861	PT1-PR1	1000
CD1C	10	0.044719999999999996	0.04556822999999997	0.04207424959337892	-0.03493175	0.12535549999999995	0.861	0.861	PT1-PR1	1000
NDST1	10	0.17303	0.17396694999999984	0.16124299753928215	-0.13190975000000002	0.5102892499999999	0.86	0.86	PT1-PR1	1000
KLK1	10	0.07791000000000009	0.08130439000000024	0.07349912555592335	-0.06331124999999983	0.21722325000000003	0.86	0.86	PT1-PR1	1000
LAP3	10	0.21404	0.21736937000000003	0.20261063717831035	-0.20313325000000002	0.5891875	0.86	0.86	PT1-PR1	1000
NAP1L4	10	0.38486000000000004	0.38846810000000065	0.3455617715641543	-0.3135339999999998	1.04721925	0.859	0.859	PT1-PR1	1000
AMY2A	10	0.058389999999999984	0.0607693500000001	0.05675291938690407	-0.05038074999999999	0.16843549999999996	0.859	0.859	PT1-PR1	1000
CREG1	10	0.04955999999999998	0.04969317999999997	0.04651539019951367	-0.03860575000000001	0.14383449999999998	0.859	0.859	PT1-PR1	1000
CWC15	10	0.06998999999999998	0.06978376999999997	0.061675375618189344	-0.04387525000000002	0.19284074999999995	0.859	0.859	PT1-PR1	1000
RBP7	10	0.09840999999999997	0.09765707999999988	0.094516128511606	-0.09331924999999994	0.2838072499999999	0.858	0.858	PT1-PR1	1000
NECTIN2	10	0.08451	0.08531024000000009	0.08002663380563169	-0.055518	0.25101474999999995	0.858	0.858	PT1-PR1	1000
CDH1	10	0.05785999999999999	0.05820567999999997	0.05407854609441054	-0.043547000000000016	0.17460749999999994	0.856	0.856	PT1-PR1	1000
TIMD4	10	0.05057999999999998	0.05103262000000001	0.04931621314552256	-0.039056250000000015	0.1525239999999999	0.856	0.856	PT1-PR1	1000
NFASC	10	-0.04528	-0.046086440000000034	0.04513217204478287	-0.12597624999999998	0.05079424999999998	0.144	0.856	PT1-PR1	1000
MYL1	10	-0.14129000000000005	-0.1461429200000002	0.13421293041717247	-0.42671275000000003	0.1073544999999999	0.144	0.856	PT1-PR1	1000
GLOD4	10	0.24487999999999993	0.24594089000000002	0.22763771884498601	-0.22457250000000006	0.6819335	0.855	0.855	PT1-PR1	1000
MNDA	10	-0.31656999999999996	-0.32643553999999975	0.2945254411605207	-0.8639635	0.2596767499999999	0.145	0.855	PT1-PR1	1000
LAG3	10	0.07881999999999999	0.08303093999999998	0.07831492487370705	-0.0840625	0.21882199999999996	0.855	0.855	PT1-PR1	1000
GGCT	10	0.23703	0.23918522000000003	0.23869566789957813	-0.17342550000000004	0.7595247499999996	0.854	0.854	PT1-PR1	1000
GFOD2	10	0.09944000000000007	0.09908866999999993	0.09473357110668683	-0.10508424999999992	0.26873325000000003	0.854	0.854	PT1-PR1	1000
RARRES1	10	0.12132000000000001	0.12230298000000005	0.11400468751632667	-0.09439249999999998	0.3366587499999999	0.854	0.854	PT1-PR1	1000
F3	10	-0.06975	-0.06680697000000006	0.06358790157054442	-0.19221499999999997	0.04718475000000001	0.146	0.854	PT1-PR1	1000
DLL1	10	0.07456000000000002	0.07819108999999998	0.07578352332479284	-0.07178925	0.22850075	0.853	0.853	PT1-PR1	1000
PIK3IP1	10	-0.04819000000000001	-0.04635093000000008	0.043113600993488446	-0.12342875000000002	0.046113249999999995	0.148	0.852	PT1-PR1	1000
PRG2	10	0.13948	0.1392241399999999	0.1323995847255417	-0.067537	0.42769324999999986	0.852	0.852	PT1-PR1	1000
HIP1R	10	0.13455	0.12999921999999983	0.11410493905220626	-0.08478725	0.35285474999999994	0.852	0.852	PT1-PR1	1000
MARCO	10	0.06404	0.06477998999999995	0.06286907359357553	-0.05590900000000001	0.19005025	0.851	0.851	PT1-PR1	1000
DCN	10	-0.04407000000000001	-0.046250660000000006	0.045920164026586725	-0.13309175	0.044160000000000005	0.149	0.851	PT1-PR1	1000
THOP1	10	0.07675999999999997	0.07766505999999991	0.07515225201135878	-0.058949500000000016	0.22898574999999996	0.851	0.851	PT1-PR1	1000
CPA2	10	-0.12913000000000002	-0.12931214	0.12477982639230943	-0.3581035	0.12979049999999995	0.15	0.85	PT1-PR1	1000
MANEAL	10	-0.18265	-0.17382830000000002	0.1730970384635011	-0.52122125	0.18590475000000004	0.15	0.85	PT1-PR1	1000
ADAMTSL5	10	0.18113000000000007	0.19056097000000005	0.18084747480930993	-0.17468949999999997	0.5344842499999999	0.85	0.85	PT1-PR1	1000
ITPA	10	0.25200000000000006	0.2550676600000003	0.25122468783920177	-0.2557245	0.751845	0.849	0.849	PT1-PR1	1000
GGH	10	0.04727	0.04773674	0.04672973877155811	-0.04457150000000002	0.14574649999999997	0.849	0.849	PT1-PR1	1000
CD109	10	0.03688	0.03971422999999998	0.039249367644174415	-0.03445075000000001	0.11250375	0.848	0.848	PT1-PR1	1000
SCRG1	10	0.14354999999999998	0.13918357999999997	0.14020394020366275	-0.08317400000000001	0.4591615	0.848	0.848	PT1-PR1	1000
CHI3L1	10	0.06021999999999998	0.06204028000000002	0.06153514354263274	-0.0518795	0.19200449999999994	0.847	0.847	PT1-PR1	1000
BGN	10	-0.23503999999999997	-0.2292846600000004	0.23069605551355632	-0.73171125	0.1630975	0.153	0.847	PT1-PR1	1000
SEMA4C	10	0.09228000000000001	0.09502283999999996	0.08984813128624337	-0.07323800000000001	0.276735	0.847	0.847	PT1-PR1	1000
CNDP1	10	0.04189000000000007	0.04305902000000003	0.043371006287911094	-0.041059999999999895	0.13363150000000013	0.846	0.846	PT1-PR1	1000
IFNW1	10	0.08368	0.08709215000000005	0.08464789853270728	-0.08565424999999997	0.25555775	0.846	0.846	PT1-PR1	1000
CA2	10	-0.5418499999999999	-0.5506065799999996	0.5092443862127425	-1.6748565000000002	0.24610024999999988	0.154	0.846	PT1-PR1	1000
VSTM2L	10	0.10882	0.11370180000000012	0.11217651380395635	-0.12580650000000004	0.312024	0.845	0.845	PT1-PR1	1000
PROCR	10	-0.11532999999999997	-0.11487358000000006	0.10767533348834085	-0.33672199999999997	0.07612849999999993	0.155	0.845	PT1-PR1	1000
HJV	10	0.15699000000000002	0.15960177999999967	0.1567388741822256	-0.1356615	0.46643299999999993	0.845	0.845	PT1-PR1	1000
CDC123	10	0.23914999999999997	0.24676052000000026	0.253061003841356	-0.23351774999999997	0.7236984999999997	0.845	0.845	PT1-PR1	1000
IL6R	10	0.062349999999999996	0.06316995000000004	0.06188108667748074	-0.04762500000000002	0.19727149999999993	0.845	0.845	PT1-PR1	1000
TMED4	10	0.30512999999999996	0.33493551	0.3291601615470645	-0.30712125	0.9942404999999996	0.844	0.844	PT1-PR1	1000
KYAT1	10	0.21502999999999997	0.21511857000000015	0.2038135412813996	-0.21353175	0.5647029999999998	0.844	0.844	PT1-PR1	1000
SNX9	10	0.23103000000000007	0.22914059000000048	0.2263930706346449	-0.2580082499999999	0.609097	0.844	0.844	PT1-PR1	1000
MDH1	10	0.11421000000000003	0.11567379999999994	0.11787417372516928	-0.10786174999999998	0.35625174999999987	0.843	0.843	PT1-PR1	1000
MPO	10	0.13091999999999998	0.12766543000000002	0.12448983607226895	-0.14340599999999998	0.3301954999999999	0.843	0.843	PT1-PR1	1000
CXCL9	10	0.09647999999999997	0.10175636000000017	0.09862718569800671	-0.123215	0.2603195	0.842	0.842	PT1-PR1	1000
SMAD2	10	0.0935	0.09472441999999996	0.0944742662636215	-0.08063750000000003	0.29501974999999997	0.842	0.842	PT1-PR1	1000
CD58	10	0.04442	0.04578110000000002	0.04694200121712187	-0.05013825000000001	0.1301225	0.842	0.842	PT1-PR1	1000
TP53INP1	10	-0.06807999999999999	-0.06470745000000006	0.06240919845863871	-0.18240874999999995	0.05935624999999997	0.158	0.842	PT1-PR1	1000
SIT1	10	-0.13178000000000004	-0.13215381	0.12829064597634898	-0.38801725	0.10136250000000001	0.158	0.842	PT1-PR1	1000
IL1B	10	-0.5104	-0.50149451	0.48764166812717474	-1.6541902500000003	0.18327949999999996	0.158	0.842	PT1-PR1	1000
A1BG	10	0.06771	0.06780860000000005	0.06835340182303136	-0.038153	0.2272995	0.841	0.841	PT1-PR1	1000
SMC3	10	-0.1929	-0.19873469999999963	0.20172013215846357	-0.6061409999999999	0.1799447499999999	0.159	0.841	PT1-PR1	1000
CREBZF	10	0.17839000000000002	0.1756160100000001	0.175248779526436	-0.16074475000000002	0.538299	0.841	0.841	PT1-PR1	1000
FKBPL	10	0.14821	0.14828318000000004	0.15634194007019528	-0.18366549999999995	0.4268622499999999	0.84	0.84	PT1-PR1	1000
IL20	10	-0.18325	-0.1824193400000001	0.17496763662469247	-0.5227045	0.14441999999999997	0.16	0.84	PT1-PR1	1000
ATRN	10	0.042249999999999996	0.041655130000000054	0.04261710813380924	-0.032903249999999995	0.13006649999999997	0.84	0.84	PT1-PR1	1000
NPTXR	10	-0.13587	-0.13709147000000013	0.1359220552855648	-0.39377625000000005	0.12424199999999998	0.161	0.839	PT1-PR1	1000
CKAP4	10	0.02919000000000001	0.029589749999999977	0.030464365882554086	-0.029814	0.08988125	0.839	0.839	PT1-PR1	1000
CSNK2A1	10	-0.21293999999999996	-0.2051154500000001	0.21376429609100023	-0.629413	0.2382157499999999	0.161	0.839	PT1-PR1	1000
TSPAN8	10	-0.054330000000000024	-0.05181072999999999	0.050413793733120944	-0.14877700000000002	0.04368524999999992	0.161	0.839	PT1-PR1	1000
STXBP3	10	-0.05201	-0.05551918000000004	0.057802620321605186	-0.16593775	0.06815674999999996	0.161	0.839	PT1-PR1	1000
SERPINF2	10	0.05083000000000001	0.05054467999999998	0.05023993408110797	-0.031149249999999996	0.15863575	0.838	0.838	PT1-PR1	1000
GUCA2A	10	-0.04636	-0.04404834000000002	0.042950260219203534	-0.12859075000000003	0.03907075	0.162	0.838	PT1-PR1	1000
AGRP	10	0.16644000000000003	0.16629294999999994	0.17425444371651588	-0.17601675	0.50716125	0.838	0.838	PT1-PR1	1000
GFRA1	10	-0.044160000000000005	-0.04340118000000005	0.044914853969646965	-0.131643	0.04120224999999999	0.162	0.838	PT1-PR1	1000
YJU2	10	0.20664	0.21320524999999949	0.21545174776025947	-0.15636275000000002	0.6735669999999999	0.838	0.838	PT1-PR1	1000
PRSS27	10	0.07427999999999998	0.07490075999999997	0.07282736240134433	-0.07058350000000004	0.21337899999999996	0.838	0.838	PT1-PR1	1000
RUVBL1	10	0.13290000000000005	0.13960981999999997	0.14598801119194463	-0.14764899999999997	0.44002574999999994	0.838	0.838	PT1-PR1	1000
PDCD1LG2	10	-0.08467	-0.08336836999999984	0.08244588306930904	-0.24654099999999998	0.07040350000000001	0.163	0.837	PT1-PR1	1000
SIRT2	10	0.37312	0.3721079000000004	0.3697097302845263	-0.38119050000000015	1.0368717499999998	0.837	0.837	PT1-PR1	1000
VAT1	10	0.06938	0.06775315000000005	0.0664504135836861	-0.05828175000000001	0.20414949999999998	0.837	0.837	PT1-PR1	1000
STIP1	10	0.23325999999999997	0.23199217000000014	0.23426638840159256	-0.21847975000000003	0.693199	0.837	0.837	PT1-PR1	1000
PNLIPRP1	10	0.11334999999999995	0.11821991999999985	0.11960908346710726	-0.10914875000000006	0.3582087499999999	0.837	0.837	PT1-PR1	1000
ATXN3	10	0.3158899999999999	0.31154873	0.3143097210788297	-0.3051915000000001	0.92567175	0.837	0.837	PT1-PR1	1000
ROBO2	10	0.06502000000000001	0.06521663999999996	0.06612576143709828	-0.054153999999999994	0.20913799999999996	0.836	0.836	PT1-PR1	1000
LSM1	10	0.15869999999999998	0.14956366000000013	0.15006697809617994	-0.133096	0.4514259999999999	0.836	0.836	PT1-PR1	1000
DUSP13	10	0.10426000000000002	0.11272864000000006	0.11208271667803359	-0.11350274999999996	0.31400324999999996	0.836	0.836	PT1-PR1	1000
LYPD3	10	0.055909999999999994	0.058397359999999975	0.05807151346319731	-0.05032749999999999	0.17632150000000005	0.836	0.836	PT1-PR1	1000
SATB1	10	0.08775999999999998	0.08688997000000014	0.08369723978989714	-0.06068124999999998	0.25824725	0.836	0.836	PT1-PR1	1000
SHD	10	0.21176	0.22743194000000017	0.232067662261039	-0.27458225	0.6619689999999998	0.835	0.835	PT1-PR1	1000
VTA1	10	0.32115	0.31800422000000006	0.3124835130616124	-0.3188015	0.8795715000000001	0.834	0.834	PT1-PR1	1000
CD300E	10	0.050770000000000017	0.05196468000000002	0.053659835579808184	-0.053125	0.15362375	0.834	0.834	PT1-PR1	1000
ART3	10	0.03653999999999999	0.03718903999999999	0.03775648194956211	-0.03156350000000002	0.12017249999999996	0.834	0.834	PT1-PR1	1000
AMY2B	10	0.05452000000000001	0.056744619999999975	0.05948539068679604	-0.05502325	0.17390874999999995	0.834	0.834	PT1-PR1	1000
NFATC3	10	-0.09884	-0.09050812000000011	0.0981684176295284	-0.28159125000000007	0.10263374999999997	0.166	0.834	PT1-PR1	1000
WDR46	10	0.1841	0.18314295000000025	0.19468196363084225	-0.20286474999999993	0.557366	0.834	0.834	PT1-PR1	1000
UGDH	10	0.14653	0.15424822999999988	0.15572109972147496	-0.14069149999999997	0.47198624999999994	0.833	0.833	PT1-PR1	1000
FGFBP2	10	0.13940000000000002	0.13781653000000005	0.1397068467523643	-0.06052550000000003	0.44204799999999994	0.832	0.832	PT1-PR1	1000
SBSN	10	-0.11955999999999997	-0.12134317999999997	0.12488360819452357	-0.32028324999999996	0.145705	0.168	0.832	PT1-PR1	1000
ARL2BP	10	0.11987000000000003	0.12005811999999969	0.11785389853316296	-0.10987349999999999	0.35457725	0.832	0.832	PT1-PR1	1000
PDGFRB	10	0.03976	0.03926015999999995	0.03712163732827976	-0.032958000000000015	0.10980024999999999	0.831	0.831	PT1-PR1	1000
RPS10	10	-0.14992	-0.16254072	0.1643436907172287	-0.4910755	0.15967974999999984	0.169	0.831	PT1-PR1	1000
EGFR	10	0.03197000000000001	0.03342390000000005	0.03504616634048814	-0.034428500000000015	0.10268099999999995	0.831	0.831	PT1-PR1	1000
DPY30	10	0.15903	0.15976304999999988	0.16155525688142594	-0.15174125	0.4890042499999999	0.83	0.83	PT1-PR1	1000
IL10	10	-0.19597000000000003	-0.1865402399999998	0.19868282358656666	-0.597425	0.19583774999999995	0.17	0.83	PT1-PR1	1000
LACRT	10	0.12675	0.12246054000000005	0.13506853790220508	-0.17978675	0.3580497499999997	0.83	0.83	PT1-PR1	1000
SIGLEC6	10	0.03935000000000001	0.040153260000000024	0.042240217951438036	-0.04253725	0.12445350000000001	0.829	0.829	PT1-PR1	1000
MAPRE3	10	0.14508999999999997	0.15249786999999992	0.1562803570489985	-0.18535175	0.4241262499999999	0.829	0.829	PT1-PR1	1000
IL19	10	0.07943000000000003	0.08165712999999997	0.08495590063271308	-0.08143774999999998	0.24295449999999982	0.829	0.829	PT1-PR1	1000
CSF3	10	0.18452	0.18173653999999995	0.1991076806587977	-0.19058550000000002	0.5893884999999998	0.828	0.828	PT1-PR1	1000
