pathway	collection	hits	set_size_universe	set_size_raw	foreground_size	universe_size	pvalue	fdr	hit_genes
GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT	go_bp	2	39	147	53	2920	1.568562e-01	1.000000e+00	FRZB,PTN
GOBP_MAMMARY_GLAND_DEVELOPMENT	go_bp	2	39	137	53	2920	1.568562e-01	1.000000e+00	AREG,PRL
GOBP_RESPONSE_TO_VITAMIN	go_bp	2	39	92	53	2920	1.568562e-01	1.000000e+00	SPP1,TNC
GOBP_CELLULAR_RESPONSE_TO_LIPID	go_bp	5	159	616	53	2920	1.590710e-01	1.000000e+00	ADAM9,CXCL13,EDN1,SPP1,TNC
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	go_bp	2	40	129	53	2920	1.632810e-01	1.000000e+00	SPOCK1,SPP1
GOBP_NEUTROPHIL_CHEMOTAXIS	go_bp	2	40	85	53	2920	1.632810e-01	1.000000e+00	CXCL13,EDN1
GOBP_REGULATION_OF_TUBE_SIZE	go_bp	2	40	154	53	2920	1.632810e-01	1.000000e+00	CALCA,EDN1
GOBP_CONNECTIVE_TISSUE_DEVELOPMENT	go_bp	3	78	290	53	2920	1.669834e-01	1.000000e+00	EDN1,FRZB,GDF2
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	go_bp	3	78	271	53	2920	1.669834e-01	1.000000e+00	FRZB,PTN,SPP1
GOBP_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT	go_bp	1	10	101	53	2920	1.676147e-01	1.000000e+00	NDUFB7
GOBP_CELLULAR_RESPONSE_TO_GROWTH_HORMONE_STIMULUS	go_bp	1	10	26	53	2920	1.676147e-01	1.000000e+00	GDF15
GOBP_CLATHRIN_DEPENDENT_ENDOCYTOSIS	go_bp	1	10	49	53	2920	1.676147e-01	1.000000e+00	DNM1
GOBP_GLOMERULAR_EPITHELIUM_DEVELOPMENT	go_bp	1	10	27	53	2920	1.676147e-01	1.000000e+00	EDN1
GOBP_INNERVATION	go_bp	1	10	27	53	2920	1.676147e-01	1.000000e+00	EDN1
GOBP_LIVER_MORPHOGENESIS	go_bp	1	10	25	53	2920	1.676147e-01	1.000000e+00	PTN
GOBP_MAMMARY_GLAND_ALVEOLUS_DEVELOPMENT	go_bp	1	10	20	53	2920	1.676147e-01	1.000000e+00	AREG
GOBP_NEGATIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	go_bp	1	10	31	53	2920	1.676147e-01	1.000000e+00	FRZB
GOBP_NEGATIVE_REGULATION_OF_FIBRINOLYSIS	go_bp	1	10	13	53	2920	1.676147e-01	1.000000e+00	PLAT
GOBP_POSITIVE_REGULATION_OF_BLOOD_CIRCULATION	go_bp	1	10	38	53	2920	1.676147e-01	1.000000e+00	EDN1
GOBP_POSITIVE_REGULATION_OF_BONE_RESORPTION	go_bp	1	10	19	53	2920	1.676147e-01	1.000000e+00	SPP1
GOBP_POSITIVE_REGULATION_OF_CATION_CHANNEL_ACTIVITY	go_bp	1	10	48	53	2920	1.676147e-01	1.000000e+00	EDN1
GOBP_POSITIVE_REGULATION_OF_HEART_GROWTH	go_bp	1	10	41	53	2920	1.676147e-01	1.000000e+00	EDN1
GOBP_POSITIVE_REGULATION_OF_LEUKOCYTE_DEGRANULATION	go_bp	1	10	24	53	2920	1.676147e-01	1.000000e+00	STXBP1
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTAXIS	go_bp	1	10	20	53	2920	1.676147e-01	1.000000e+00	CXCL17
GOBP_POSITIVE_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	go_bp	1	10	28	53	2920	1.676147e-01	1.000000e+00	PTN
GOBP_POSITIVE_REGULATION_OF_RHO_PROTEIN_SIGNAL_TRANSDUCTION	go_bp	1	10	38	53	2920	1.676147e-01	1.000000e+00	ADGRG1
GOBP_PROSTATE_GLAND_MORPHOGENESIS	go_bp	1	10	28	53	2920	1.676147e-01	1.000000e+00	TNC
GOBP_REGULATION_OF_FILOPODIUM_ASSEMBLY	go_bp	1	10	49	53	2920	1.676147e-01	1.000000e+00	AGRN
GOBP_REGULATION_OF_HAIR_CYCLE	go_bp	1	10	29	53	2920	1.676147e-01	1.000000e+00	FST
GOBP_REGULATION_OF_ICOSANOID_SECRETION	go_bp	1	10	21	53	2920	1.676147e-01	1.000000e+00	EDN1
GOBP_REGULATION_OF_ISOTYPE_SWITCHING	go_bp	1	10	38	53	2920	1.676147e-01	1.000000e+00	TNFSF13
GOBP_REGULATION_OF_NEURON_MIGRATION	go_bp	1	10	48	53	2920	1.676147e-01	1.000000e+00	ADGRG1
GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION	go_bp	1	10	14	53	2920	1.676147e-01	1.000000e+00	EDN1
GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE	go_bp	1	10	74	53	2920	1.676147e-01	1.000000e+00	PTN
GOBP_REGULATION_OF_URINE_VOLUME	go_bp	1	10	22	53	2920	1.676147e-01	1.000000e+00	EDN1
GOBP_REGULATION_OF_VESICLE_FUSION	go_bp	1	10	23	53	2920	1.676147e-01	1.000000e+00	STXBP1
GOBP_SENSORY_PERCEPTION_OF_CHEMICAL_STIMULUS	go_bp	1	10	535	53	2920	1.676147e-01	1.000000e+00	OBP2B
GOBP_SOMITE_DEVELOPMENT	go_bp	1	10	84	53	2920	1.676147e-01	1.000000e+00	FRZB
GOBP_TRANSCYTOSIS	go_bp	1	10	21	53	2920	1.676147e-01	1.000000e+00	AGER
GOBP_EPIDERMIS_DEVELOPMENT	go_bp	3	79	388	53	2920	1.714657e-01	1.000000e+00	ADAM9,CST6,FST
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	go_bp	3	79	220	53	2920	1.714657e-01	1.000000e+00	AREG,GDF2,PTN
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_MORPHOGENESIS	go_bp	7	254	902	53	2920	1.728713e-01	1.000000e+00	ANGPTL4,CCL13,CXCL13,EDN1,GDF2,PRL,SPP1
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_DEVELOPMENT	go_bp	2	42	141	53	2920	1.762710e-01	1.000000e+00	PTN,SPP1
GOBP_NEURAL_PRECURSOR_CELL_PROLIFERATION	go_bp	2	42	169	53	2920	1.762710e-01	1.000000e+00	ADGRG1,PTN
GOBP_REGULATION_OF_CELL_ADHESION	go_bp	8	303	812	53	2920	1.781348e-01	1.000000e+00	ADAM9,ADGRG1,AGER,CELSR2,CXCL13,LAMA4,SPOCK1,TNC
GOBP_RESPONSE_TO_OXYGEN_CONTAINING_COMPOUND	go_bp	11	448	1678	53	2920	1.787816e-01	1.000000e+00	ADAM9,AGER,AGRN,AREG,CXCL13,EDN1,GDF15,RGS10,SPP1,STXBP1,TNC
GOBP_TISSUE_HOMEOSTASIS	go_bp	3	81	262	53	2920	1.805357e-01	1.000000e+00	CALCA,SPP1,TPP1
GOBP_ACYLGLYCEROL_HOMEOSTASIS	go_bp	1	11	45	53	2920	1.827750e-01	1.000000e+00	ANGPTL4
GOBP_COLLATERAL_SPROUTING	go_bp	1	11	28	53	2920	1.827750e-01	1.000000e+00	SPP1
GOBP_GLIAL_CELL_DERIVED_NEUROTROPHIC_FACTOR_RECEPTOR_SIGNALING_PATHWAY	go_bp	1	11	15	53	2920	1.827750e-01	1.000000e+00	GDF15
GOBP_INTEGRIN_ACTIVATION	go_bp	1	11	26	53	2920	1.827750e-01	1.000000e+00	CXCL13
GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE	go_bp	1	11	19	53	2920	1.827750e-01	1.000000e+00	PTN
GOBP_NEGATIVE_REGULATION_OF_COLD_INDUCED_THERMOGENESIS	go_bp	1	11	48	53	2920	1.827750e-01	1.000000e+00	LAMA4
GOBP_NEGATIVE_REGULATION_OF_PROTEIN_MATURATION	go_bp	1	11	30	53	2920	1.827750e-01	1.000000e+00	PLAT
GOBP_PEPTIDE_CATABOLIC_PROCESS	go_bp	1	11	20	53	2920	1.827750e-01	1.000000e+00	TPP1
GOBP_POSITIVE_REGULATION_OF_BMP_SIGNALING_PATHWAY	go_bp	1	11	40	53	2920	1.827750e-01	1.000000e+00	GDF2
GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION	go_bp	1	11	44	53	2920	1.827750e-01	1.000000e+00	PTN
GOBP_POSITIVE_REGULATION_OF_CARTILAGE_DEVELOPMENT	go_bp	1	11	32	53	2920	1.827750e-01	1.000000e+00	GDF2
GOBP_POSITIVE_REGULATION_OF_MEMBRANE_PROTEIN_ECTODOMAIN_PROTEOLYSIS	go_bp	1	11	16	53	2920	1.827750e-01	1.000000e+00	ADAM9
GOBP_POSITIVE_REGULATION_OF_ORGAN_GROWTH	go_bp	1	11	53	53	2920	1.827750e-01	1.000000e+00	EDN1
GOBP_POSITIVE_REGULATION_OF_PROTEIN_MATURATION	go_bp	1	11	26	53	2920	1.827750e-01	1.000000e+00	SPON1
GOBP_REGULATION_OF_AMINO_ACID_TRANSPORT	go_bp	1	11	42	53	2920	1.827750e-01	1.000000e+00	STXBP1
GOBP_REGULATION_OF_HETEROTYPIC_CELL_CELL_ADHESION	go_bp	1	11	25	53	2920	1.827750e-01	1.000000e+00	AGER
GOBP_REGULATION_OF_RESPONSE_TO_NUTRIENT_LEVELS	go_bp	1	11	30	53	2920	1.827750e-01	1.000000e+00	GDF15
GOBP_RENAL_ABSORPTION	go_bp	1	11	36	53	2920	1.827750e-01	1.000000e+00	EDN1
GOBP_SECRETION_BY_TISSUE	go_bp	1	11	47	53	2920	1.827750e-01	1.000000e+00	CELSR2
GOBP_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	go_bp	1	11	39	53	2920	1.827750e-01	1.000000e+00	EDN1
GOBP_SYNAPTIC_TRANSMISSION_GABAERGIC	go_bp	1	11	60	53	2920	1.827750e-01	1.000000e+00	STXBP1
GOBP_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION	go_bp	1	11	28	53	2920	1.827750e-01	1.000000e+00	STXBP1
GOBP_T_CELL_CHEMOTAXIS	go_bp	1	11	26	53	2920	1.827750e-01	1.000000e+00	CXCL13
GOBP_VESICLE_FUSION_TO_PLASMA_MEMBRANE	go_bp	1	11	24	53	2920	1.827750e-01	1.000000e+00	STXBP1
GOBP_NON_CANONICAL_NF_KAPPAB_SIGNAL_TRANSDUCTION	go_bp	2	43	137	53	2920	1.828288e-01	1.000000e+00	AGER,EDN1
GOBP_PROTEIN_COMPLEX_OLIGOMERIZATION	go_bp	2	43	263	53	2920	1.828288e-01	1.000000e+00	DNM1,PRND
GOBP_REGULATION_OF_COAGULATION	go_bp	2	43	74	53	2920	1.828288e-01	1.000000e+00	EDN1,PLAT
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	go_bp	5	167	433	53	2920	1.834136e-01	1.000000e+00	CXCL13,CXCL17,EDN1,PLAT,SPP1
GOBP_MULTICELLULAR_ORGANISMAL_LEVEL_HOMEOSTASIS	go_bp	6	213	814	53	2920	1.859505e-01	1.000000e+00	ADGRG1,CALCA,GDF15,LAMA4,SPP1,TPP1
GOBP_REGULATION_OF_CELL_DIFFERENTIATION	go_bp	10	403	1631	53	2920	1.865508e-01	1.000000e+00	AGER,AREG,CRIM1,EDN1,FRZB,FST,GDF2,PTN,SMOC1,SPP1
GOBP_ENDOTHELIUM_DEVELOPMENT	go_bp	2	44	150	53	2920	1.894238e-01	1.000000e+00	EDN1,GDF2
GOBP_POSITIVE_REGULATION_OF_LIPID_LOCALIZATION	go_bp	2	44	111	53	2920	1.894238e-01	1.000000e+00	EDN1,SPP1
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	go_bp	4	125	417	53	2920	1.896012e-01	1.000000e+00	AREG,GDF2,PRL,PTN
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR	go_bp	3	83	241	53	2920	1.897379e-01	1.000000e+00	ADAM9,CALCA,EDN1
GOBP_SKELETAL_SYSTEM_DEVELOPMENT	go_bp	4	126	531	53	2920	1.933254e-01	1.000000e+00	EDN1,FRZB,FST,GDF2
GOBP_NEGATIVE_REGULATION_OF_PROTEOLYSIS	go_bp	3	84	230	53	2920	1.943855e-01	1.000000e+00	PLAT,SPOCK1,TIMP4
GOBP_NOTCH_SIGNALING_PATHWAY	go_bp	2	45	184	53	2920	1.960524e-01	1.000000e+00	GDF2,TIMP4
GOBP_POSITIVE_REGULATION_OF_CELL_JUNCTION_ASSEMBLY	go_bp	2	45	110	53	2920	1.960524e-01	1.000000e+00	AGRN,GDF2
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	go_bp	2	45	168	53	2920	1.960524e-01	1.000000e+00	AGRN,EDN1
GOBP_VESICLE_LOCALIZATION	go_bp	2	45	219	53	2920	1.960524e-01	1.000000e+00	DNM1,STXBP1
GOBP_LEUKOCYTE_MEDIATED_IMMUNITY	go_bp	5	171	469	53	2920	1.960953e-01	1.000000e+00	AGER,CD8A,NCR3LG1,STXBP1,TNFSF13
GOBP_ADENYLATE_CYCLASE_INHIBITING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	go_bp	1	12	80	53	2920	1.976642e-01	1.000000e+00	EDN1
GOBP_ALTERNATIVE_MRNA_SPLICING_VIA_SPLICEOSOME	go_bp	1	12	73	53	2920	1.976642e-01	1.000000e+00	RBM17
GOBP_DORSAL_VENTRAL_PATTERN_FORMATION	go_bp	1	12	90	53	2920	1.976642e-01	1.000000e+00	EDN1
GOBP_EPITHELIAL_TUBE_BRANCHING_INVOLVED_IN_LUNG_MORPHOGENESIS	go_bp	1	12	30	53	2920	1.976642e-01	1.000000e+00	TNC
GOBP_FOREBRAIN_CELL_MIGRATION	go_bp	1	12	65	53	2920	1.976642e-01	1.000000e+00	ADGRG1
GOBP_MAMMARY_GLAND_DUCT_MORPHOGENESIS	go_bp	1	12	32	53	2920	1.976642e-01	1.000000e+00	AREG
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_10_PRODUCTION	go_bp	1	12	24	53	2920	1.976642e-01	1.000000e+00	AGER
GOBP_NITRIC_OXIDE_SYNTHASE_BIOSYNTHETIC_PROCESS	go_bp	1	12	20	53	2920	1.976642e-01	1.000000e+00	EDN1
GOBP_OOCYTE_DIFFERENTIATION	go_bp	1	12	67	53	2920	1.976642e-01	1.000000e+00	EDN1
GOBP_POSITIVE_REGULATION_OF_ACTIVATED_T_CELL_PROLIFERATION	go_bp	1	12	27	53	2920	1.976642e-01	1.000000e+00	AGER
GOBP_POSITIVE_REGULATION_OF_CELLULAR_EXTRAVASATION	go_bp	1	12	19	53	2920	1.976642e-01	1.000000e+00	AGER
GOBP_POSITIVE_REGULATION_OF_FATTY_ACID_TRANSPORT	go_bp	1	12	24	53	2920	1.976642e-01	1.000000e+00	EDN1
GOBP_POSITIVE_REGULATION_OF_FAT_CELL_DIFFERENTIATION	go_bp	1	12	71	53	2920	1.976642e-01	1.000000e+00	FRZB
GOBP_POSITIVE_REGULATION_OF_GRANULOCYTE_CHEMOTAXIS	go_bp	1	12	27	53	2920	1.976642e-01	1.000000e+00	EDN1
GOBP_POSITIVE_REGULATION_OF_MACROPHAGE_MIGRATION	go_bp	1	12	26	53	2920	1.976642e-01	1.000000e+00	CXCL17
GOBP_POSITIVE_REGULATION_OF_MUSCLE_CONTRACTION	go_bp	1	12	50	53	2920	1.976642e-01	1.000000e+00	EDN1
GOBP_PROSTAGLANDIN_SECRETION	go_bp	1	12	18	53	2920	1.976642e-01	1.000000e+00	EDN1
GOBP_PROSTAGLANDIN_TRANSPORT	go_bp	1	12	29	53	2920	1.976642e-01	1.000000e+00	EDN1
GOBP_PROSTANOID_BIOSYNTHETIC_PROCESS	go_bp	1	12	31	53	2920	1.976642e-01	1.000000e+00	EDN1
GOBP_PROTEIN_KINASE_C_SIGNALING	go_bp	1	12	35	53	2920	1.976642e-01	1.000000e+00	ADGRG1
GOBP_REGULATION_OF_ENDOTHELIAL_CELL_CHEMOTAXIS	go_bp	1	12	24	53	2920	1.976642e-01	1.000000e+00	CXCL13
GOBP_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	go_bp	1	12	40	53	2920	1.976642e-01	1.000000e+00	FGFBP3
GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY	go_bp	1	12	40	53	2920	1.976642e-01	1.000000e+00	EDN1
GOBP_REGULATION_OF_MAST_CELL_DEGRANULATION	go_bp	1	12	28	53	2920	1.976642e-01	1.000000e+00	STXBP1
GOBP_REGULATION_OF_P38MAPK_CASCADE	go_bp	1	12	47	53	2920	1.976642e-01	1.000000e+00	AGER
GOBP_REGULATION_OF_STEROID_HORMONE_SECRETION	go_bp	1	12	22	53	2920	1.976642e-01	1.000000e+00	SPP1
GOBP_RENAL_FILTRATION	go_bp	1	12	32	53	2920	1.976642e-01	1.000000e+00	EDN1
GOBP_RESPONSE_TO_FLUID_SHEAR_STRESS	go_bp	1	12	35	53	2920	1.976642e-01	1.000000e+00	ADAM9
GOBP_STEROID_HORMONE_SECRETION	go_bp	1	12	27	53	2920	1.976642e-01	1.000000e+00	SPP1
GOBP_UNSATURATED_FATTY_ACID_BIOSYNTHETIC_PROCESS	go_bp	1	12	51	53	2920	1.976642e-01	1.000000e+00	EDN1
GOBP_VESICLE_BUDDING_FROM_MEMBRANE	go_bp	1	12	87	53	2920	1.976642e-01	1.000000e+00	DNM1
GOBP_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS	go_bp	1	12	27	53	2920	1.976642e-01	1.000000e+00	ITGB5
GOBP_DEVELOPMENTAL_MATURATION	go_bp	3	85	340	53	2920	1.990625e-01	1.000000e+00	AGRN,EDN1,STXBP1
GOBP_LYMPHOCYTE_MEDIATED_IMMUNITY	go_bp	4	128	370	53	2920	2.008451e-01	1.000000e+00	AGER,CD8A,NCR3LG1,TNFSF13
GOBP_EAR_DEVELOPMENT	go_bp	2	46	224	53	2920	2.027114e-01	1.000000e+00	EDN1,FRZB
GOBP_EMBRYONIC_ORGAN_MORPHOGENESIS	go_bp	2	46	297	53	2920	2.027114e-01	1.000000e+00	EDN1,FRZB
GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING	go_bp	2	46	77	53	2920	2.027114e-01	1.000000e+00	EDN1,PLAT
GOBP_RESPONSE_TO_LIPID	go_bp	7	266	932	53	2920	2.033008e-01	1.000000e+00	ADAM9,AREG,CXCL13,EDN1,SPP1,STXBP1,TNC
GOBP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY	go_bp	3	86	197	53	2920	2.037677e-01	1.000000e+00	ANGPTL4,SPOCK1,TIMP4
GOBP_REPRODUCTIVE_SYSTEM_DEVELOPMENT	go_bp	3	86	311	53	2920	2.037677e-01	1.000000e+00	ADGRG1,FST,TNC
GOBP_POSITIVE_REGULATION_OF_MAPK_CASCADE	go_bp	5	174	473	53	2920	2.058119e-01	1.000000e+00	ADAM9,AGER,CXCL17,EDN1,GDF15
GOBP_BIOMINERAL_TISSUE_DEVELOPMENT	go_bp	2	47	179	53	2920	2.093976e-01	1.000000e+00	PTN,SPP1
GOBP_NEGATIVE_REGULATION_OF_CELL_PROJECTION_ORGANIZATION	go_bp	2	47	183	53	2920	2.093976e-01	1.000000e+00	SPOCK1,SPP1
GOBP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	go_bp	2	47	174	53	2920	2.093976e-01	1.000000e+00	GDF2,PRL
GOBP_ANIMAL_ORGAN_MORPHOGENESIS	go_bp	6	222	1029	53	2920	2.116960e-01	1.000000e+00	AREG,EDN1,FRZB,FST,PTN,TNC
GOBP_ATP_BIOSYNTHETIC_PROCESS	go_bp	1	13	99	53	2920	2.122873e-01	1.000000e+00	NDUFB7
GOBP_EPIDERMIS_MORPHOGENESIS	go_bp	1	13	37	53	2920	2.122873e-01	1.000000e+00	FST
GOBP_INDUCTION_OF_POSITIVE_CHEMOTAXIS	go_bp	1	13	14	53	2920	2.122873e-01	1.000000e+00	AGER
GOBP_POSITIVE_REGULATION_OF_ANIMAL_ORGAN_MORPHOGENESIS	go_bp	1	13	35	53	2920	2.122873e-01	1.000000e+00	EDN1
GOBP_POSITIVE_REGULATION_OF_BIOMINERAL_TISSUE_DEVELOPMENT	go_bp	1	13	54	53	2920	2.122873e-01	1.000000e+00	PTN
GOBP_POSITIVE_REGULATION_OF_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY	go_bp	1	13	33	53	2920	2.122873e-01	1.000000e+00	EDN1
GOBP_POSITIVE_REGULATION_OF_OSSIFICATION	go_bp	1	13	54	53	2920	2.122873e-01	1.000000e+00	PTN
GOBP_PROTEIN_KINASE_A_SIGNALING	go_bp	1	13	43	53	2920	2.122873e-01	1.000000e+00	EDN1
GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME	go_bp	1	13	129	53	2920	2.122873e-01	1.000000e+00	TPP1
GOBP_REGULATION_OF_LYMPHOCYTE_CHEMOTAXIS	go_bp	1	13	25	53	2920	2.122873e-01	1.000000e+00	CXCL13
GOBP_REGULATION_OF_OLIGODENDROCYTE_DIFFERENTIATION	go_bp	1	13	46	53	2920	2.122873e-01	1.000000e+00	PTN
GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION	go_bp	1	13	18	53	2920	2.122873e-01	1.000000e+00	PLAT
GOBP_RESPONSE_TO_FOOD	go_bp	1	13	39	53	2920	2.122873e-01	1.000000e+00	GDF15
GOBP_RESPONSE_TO_GROWTH_HORMONE	go_bp	1	13	38	53	2920	2.122873e-01	1.000000e+00	GDF15
GOBP_RESPONSE_TO_NICOTINE	go_bp	1	13	53	53	2920	2.122873e-01	1.000000e+00	EDN1
GOBP_SODIUM_ION_HOMEOSTASIS	go_bp	1	13	47	53	2920	2.122873e-01	1.000000e+00	EDN1
GOBP_VASODILATION	go_bp	1	13	50	53	2920	2.122873e-01	1.000000e+00	CALCA
GOBP_REGULATION_OF_VASCULATURE_DEVELOPMENT	go_bp	4	131	368	53	2920	2.122936e-01	1.000000e+00	ANGPTL4,CXCL13,GDF2,PRL
GOBP_REGULATION_OF_SECRETION	go_bp	5	176	611	53	2920	2.123821e-01	1.000000e+00	ADAM9,EDN1,PRL,SPP1,STXBP1
GOBP_CELL_MATURATION	go_bp	2	48	208	53	2920	2.161079e-01	1.000000e+00	AGRN,EDN1
GOBP_NEGATIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	go_bp	2	48	160	53	2920	2.161079e-01	1.000000e+00	GDF2,PRL
GOBP_REGULATION_OF_BLOOD_PRESSURE	go_bp	2	48	187	53	2920	2.161079e-01	1.000000e+00	CALCA,EDN1
GOBP_RESPONSE_TO_TYPE_II_INTERFERON	go_bp	2	48	119	53	2920	2.161079e-01	1.000000e+00	EDN1,STXBP1
GOBP_REGULATION_OF_ANATOMICAL_STRUCTURE_SIZE	go_bp	4	132	502	53	2920	2.161524e-01	1.000000e+00	CALCA,DNM1,EDN1,SPP1
GOBP_CELLULAR_RESPONSE_TO_HORMONE_STIMULUS	go_bp	4	133	621	53	2920	2.200316e-01	1.000000e+00	EDN1,GDF15,PRL,TNC
GOBP_REGULATION_OF_CELL_SIZE	go_bp	2	49	175	53	2920	2.228393e-01	1.000000e+00	EDN1,SPP1
GOBP_AMINO_ACID_TRANSPORT	go_bp	1	14	161	53	2920	2.266487e-01	1.000000e+00	STXBP1
GOBP_ENDOTHELIAL_CELL_CHEMOTAXIS	go_bp	1	14	32	53	2920	2.266487e-01	1.000000e+00	CXCL13
GOBP_ERBB2_SIGNALING_PATHWAY	go_bp	1	14	23	53	2920	2.266487e-01	1.000000e+00	AREG
GOBP_MITOTIC_SPINDLE_ASSEMBLY	go_bp	1	14	76	53	2920	2.266487e-01	1.000000e+00	MZT1
GOBP_NEUROMUSCULAR_PROCESS_CONTROLLING_BALANCE	go_bp	1	14	52	53	2920	2.266487e-01	1.000000e+00	TPP1
GOBP_POSITIVE_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	go_bp	1	14	73	53	2920	2.266487e-01	1.000000e+00	GDF2
GOBP_POSITIVE_REGULATION_OF_OXIDOREDUCTASE_ACTIVITY	go_bp	1	14	38	53	2920	2.266487e-01	1.000000e+00	EDN1
GOBP_POSITIVE_REGULATION_OF_REGULATED_SECRETORY_PATHWAY	go_bp	1	14	43	53	2920	2.266487e-01	1.000000e+00	STXBP1
GOBP_POSITIVE_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_PRODUCTION	go_bp	1	14	31	53	2920	2.266487e-01	1.000000e+00	CXCL17
GOBP_REGULATION_OF_FATTY_ACID_TRANSPORT	go_bp	1	14	33	53	2920	2.266487e-01	1.000000e+00	EDN1
GOBP_REGULATION_OF_MACROPHAGE_CHEMOTAXIS	go_bp	1	14	28	53	2920	2.266487e-01	1.000000e+00	CXCL17
GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE	go_bp	1	14	38	53	2920	2.266487e-01	1.000000e+00	EDN1
GOBP_TIGHT_JUNCTION_ORGANIZATION	go_bp	1	14	84	53	2920	2.266487e-01	1.000000e+00	GDF2
GOBP_POSITIVE_REGULATION_OF_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY	go_bp	2	50	125	53	2920	2.295888e-01	1.000000e+00	ADAM9,EDN1
GOBP_REGULATION_OF_MAP_KINASE_ACTIVITY	go_bp	2	50	133	53	2920	2.295888e-01	1.000000e+00	ADAM9,EDN1
GOBP_REGULATION_OF_SYSTEM_PROCESS	go_bp	4	136	576	53	2920	2.317852e-01	1.000000e+00	AGER,CALCA,EDN1,SPP1
GOBP_RESPONSE_TO_NUTRIENT_LEVELS	go_bp	4	136	500	53	2920	2.317852e-01	1.000000e+00	GDF15,PRL,SPP1,TNC
GOBP_POSITIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS	go_bp	6	230	654	53	2920	2.356237e-01	1.000000e+00	AGER,CXCL13,CXCL17,EDN1,PLAT,PTN
GOBP_POSITIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS	go_bp	9	376	1120	53	2920	2.359486e-01	1.000000e+00	AGER,CD8A,CXCL13,CXCL17,EDN1,NCR3LG1,PTN,STXBP1,TNFSF13
GOBP_VESICLE_MEDIATED_TRANSPORT_IN_SYNAPSE	go_bp	2	51	226	53	2920	2.363537e-01	1.000000e+00	DNM1,STXBP1
GOBP_APICAL_JUNCTION_ASSEMBLY	go_bp	1	15	79	53	2920	2.407532e-01	1.000000e+00	GDF2
GOBP_ASTROCYTE_ACTIVATION	go_bp	1	15	26	53	2920	2.407532e-01	1.000000e+00	AGER
GOBP_CALCIUM_ION_REGULATED_EXOCYTOSIS	go_bp	1	15	66	53	2920	2.407532e-01	1.000000e+00	STXBP1
GOBP_CELLULAR_RESPONSE_TO_VITAMIN	go_bp	1	15	30	53	2920	2.407532e-01	1.000000e+00	TNC
GOBP_CILIUM_MOVEMENT	go_bp	1	15	213	53	2920	2.407532e-01	1.000000e+00	CELSR2
GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION	go_bp	1	15	552	53	2920	2.407532e-01	1.000000e+00	CALCA
GOBP_EMBRYONIC_HEART_TUBE_DEVELOPMENT	go_bp	1	15	86	53	2920	2.407532e-01	1.000000e+00	EDN1
GOBP_FILOPODIUM_ASSEMBLY	go_bp	1	15	69	53	2920	2.407532e-01	1.000000e+00	AGRN
