pathway	collection	hits	set_size_universe	set_size_raw	foreground_size	universe_size	pvalue	fdr	hit_genes
GOBP_NEURON_REMODELING	go_bp	0	6	15	6	2920	1.000000e+00	1.000000e+00	
GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT	go_bp	0	6	26	6	2920	1.000000e+00	1.000000e+00	
GOBP_NON_PROTEINOGENIC_AMINO_ACID_BIOSYNTHETIC_PROCESS	go_bp	0	6	17	6	2920	1.000000e+00	1.000000e+00	
GOBP_NOTOCHORD_DEVELOPMENT	go_bp	0	6	19	6	2920	1.000000e+00	1.000000e+00	
GOBP_NUCLEAR_MIGRATION	go_bp	0	6	25	6	2920	1.000000e+00	1.000000e+00	
GOBP_NUCLEOBASE_BIOSYNTHETIC_PROCESS	go_bp	0	6	18	6	2920	1.000000e+00	1.000000e+00	
GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY	go_bp	0	6	19	6	2920	1.000000e+00	1.000000e+00	
GOBP_N_ACETYLGLUCOSAMINE_METABOLIC_PROCESS	go_bp	0	6	18	6	2920	1.000000e+00	1.000000e+00	
GOBP_ORGAN_INDUCTION	go_bp	0	6	22	6	2920	1.000000e+00	1.000000e+00	
GOBP_PARASYMPATHETIC_NERVOUS_SYSTEM_DEVELOPMENT	go_bp	0	6	19	6	2920	1.000000e+00	1.000000e+00	
GOBP_PERICYTE_CELL_DIFFERENTIATION	go_bp	0	6	11	6	2920	1.000000e+00	1.000000e+00	
GOBP_PHOSPHATE_ION_HOMEOSTASIS	go_bp	0	6	20	6	2920	1.000000e+00	1.000000e+00	
GOBP_PHOSPHATIDYLCHOLINE_BIOSYNTHETIC_PROCESS	go_bp	0	6	29	6	2920	1.000000e+00	1.000000e+00	
GOBP_PHOSPHATIDYLETHANOLAMINE_METABOLIC_PROCESS	go_bp	0	6	29	6	2920	1.000000e+00	1.000000e+00	
GOBP_PHOSPHATIDYLGLYCEROL_METABOLIC_PROCESS	go_bp	0	6	35	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_ACROSOME_REACTION	go_bp	0	6	11	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_ANTIGEN_RECEPTOR_MEDIATED_SIGNALING_PATHWAY	go_bp	0	6	29	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_ARTERY_MORPHOGENESIS	go_bp	0	6	6	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_ASTROCYTE_DIFFERENTIATION	go_bp	0	6	13	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_CAMP_MEDIATED_SIGNALING	go_bp	0	6	9	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPIRATION	go_bp	0	6	13	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_RESPONSE_TO_TRANSFORMING_GROWTH_FACTOR_BETA_STIMULUS	go_bp	0	6	33	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_CILIUM_ASSEMBLY	go_bp	0	6	31	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_COA_TRANSFERASE_ACTIVITY	go_bp	0	6	8	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_CORTICOSTEROID_HORMONE_SECRETION	go_bp	0	6	7	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_DEFENSE_RESPONSE_TO_VIRUS_BY_HOST	go_bp	0	6	30	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_EXECUTION_PHASE_OF_APOPTOSIS	go_bp	0	6	14	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_FIBROBLAST_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY	go_bp	0	6	9	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT	go_bp	0	6	12	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_HEART_RATE	go_bp	0	6	25	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_HORMONE_BIOSYNTHETIC_PROCESS	go_bp	0	6	9	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_MAST_CELL_CHEMOTAXIS	go_bp	0	6	6	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_MONOCYTE_CHEMOTACTIC_PROTEIN_1_PRODUCTION	go_bp	0	6	15	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_MRNA_CATABOLIC_PROCESS	go_bp	0	6	203	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL	go_bp	0	6	7	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY	go_bp	0	6	15	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS	go_bp	0	6	15	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_OSTEOBLAST_PROLIFERATION	go_bp	0	6	13	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_PEPTIDYL_THREONINE_PHOSPHORYLATION	go_bp	0	6	28	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_PHOSPHATASE_ACTIVITY	go_bp	0	6	26	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	go_bp	0	6	37	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_SMOOTHENED_SIGNALING_PATHWAY	go_bp	0	6	37	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_APOPTOTIC_PROCESS	go_bp	0	6	20	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_STRESS_ACTIVATED_PROTEIN_KINASE_SIGNALING_CASCADE	go_bp	0	6	22	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_VACUOLE_ORGANIZATION	go_bp	0	6	25	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_VESICLE_FUSION	go_bp	0	6	10	6	2920	1.000000e+00	1.000000e+00	
GOBP_PRIMARY_ALCOHOL_BIOSYNTHETIC_PROCESS	go_bp	0	6	14	6	2920	1.000000e+00	1.000000e+00	
GOBP_PRIMARY_MIRNA_PROCESSING	go_bp	0	6	19	6	2920	1.000000e+00	1.000000e+00	
GOBP_PROGESTERONE_METABOLIC_PROCESS	go_bp	0	6	16	6	2920	1.000000e+00	1.000000e+00	
GOBP_PROSTATE_GLAND_GROWTH	go_bp	0	6	11	6	2920	1.000000e+00	1.000000e+00	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_CELL_JUNCTION	go_bp	0	6	22	6	2920	1.000000e+00	1.000000e+00	
GOBP_PROTEIN_LOCALIZATION_TO_GOLGI_APPARATUS	go_bp	0	6	31	6	2920	1.000000e+00	1.000000e+00	
GOBP_PROTEIN_LOCALIZATION_TO_MICROTUBULE_ORGANIZING_CENTER	go_bp	0	6	37	6	2920	1.000000e+00	1.000000e+00	
GOBP_PROTEIN_N_LINKED_GLYCOSYLATION	go_bp	0	6	72	6	2920	1.000000e+00	1.000000e+00	
GOBP_PROTEIN_PEPTIDYL_PROLYL_ISOMERIZATION	go_bp	0	6	25	6	2920	1.000000e+00	1.000000e+00	
GOBP_PROTEIN_SUMOYLATION	go_bp	0	6	68	6	2920	1.000000e+00	1.000000e+00	
GOBP_PURINE_CONTAINING_COMPOUND_SALVAGE	go_bp	0	6	15	6	2920	1.000000e+00	1.000000e+00	
GOBP_PURINE_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS	go_bp	0	6	16	6	2920	1.000000e+00	1.000000e+00	
GOBP_PURINE_NUCLEOSIDE_BIOSYNTHETIC_PROCESS	go_bp	0	6	11	6	2920	1.000000e+00	1.000000e+00	
GOBP_PURINE_NUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS	go_bp	0	6	11	6	2920	1.000000e+00	1.000000e+00	
GOBP_RECEPTOR_MEDIATED_ENDOCYTOSIS_OF_VIRUS_BY_HOST_CELL	go_bp	0	6	11	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_ACTIVATION_OF_JANUS_KINASE_ACTIVITY	go_bp	0	6	8	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_ACTIVIN_RECEPTOR_SIGNALING_PATHWAY	go_bp	0	6	27	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE_TO_ANTIGENIC_STIMULUS	go_bp	0	6	16	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY	go_bp	0	6	29	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_ANGIOTENSIN_LEVELS_IN_BLOOD	go_bp	0	6	10	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_ANTIMICROBIAL_HUMORAL_RESPONSE	go_bp	0	6	12	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_ANTIMICROBIAL_PEPTIDE_PRODUCTION	go_bp	0	6	9	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_APOPTOTIC_CELL_CLEARANCE	go_bp	0	6	10	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_ARTERY_MORPHOGENESIS	go_bp	0	6	13	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_AXON_EXTENSION_INVOLVED_IN_AXON_GUIDANCE	go_bp	0	6	17	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_BICELLULAR_TIGHT_JUNCTION_ASSEMBLY	go_bp	0	6	24	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_BLOOD_VESSEL_REMODELING	go_bp	0	6	12	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CALCIUM_ION_TRANSPORT_INTO_CYTOSOL	go_bp	0	6	18	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CAMP_DEPENDENT_PROTEIN_KINASE_ACTIVITY	go_bp	0	6	13	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CARDIAC_EPITHELIAL_TO_MESENCHYMAL_TRANSITION	go_bp	0	6	14	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CARDIAC_MUSCLE_CONTRACTION_BY_REGULATION_OF_THE_RELEASE_OF_SEQUESTERED_CALCIUM_ION	go_bp	0	6	22	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CATECHOLAMINE_METABOLIC_PROCESS	go_bp	0	6	18	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT	go_bp	0	6	16	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CELL_CYCLE_CHECKPOINT	go_bp	0	6	45	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CELL_PROJECTION_SIZE	go_bp	0	6	12	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_COA_TRANSFERASE_ACTIVITY	go_bp	0	6	10	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_COMPLEMENT_ACTIVATION_CLASSICAL_PATHWAY	go_bp	0	6	9	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY_INVOLVED_IN_APOPTOTIC_SIGNALING_PATHWAY	go_bp	0	6	11	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_DEFENSE_RESPONSE_TO_BACTERIUM	go_bp	0	6	20	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_DENDRITIC_CELL_CHEMOTAXIS	go_bp	0	6	10	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	go_bp	0	6	37	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_ENDOPLASMIC_RETICULUM_UNFOLDED_PROTEIN_RESPONSE	go_bp	0	6	30	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_FATTY_ACID_OXIDATION	go_bp	0	6	34	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_GLIAL_CELL_APOPTOTIC_PROCESS	go_bp	0	6	12	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_GLYCOGEN_METABOLIC_PROCESS	go_bp	0	6	38	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION	go_bp	0	6	16	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION	go_bp	0	6	17	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS	go_bp	0	6	15	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_INTEGRIN_ACTIVATION	go_bp	0	6	17	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY	go_bp	0	6	11	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_INTESTINAL_ABSORPTION	go_bp	0	6	12	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_INTESTINAL_LIPID_ABSORPTION	go_bp	0	6	10	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_DNA_DAMAGE_BY_P53_CLASS_MEDIATOR	go_bp	0	6	17	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM	go_bp	0	6	9	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_MAST_CELL_CHEMOTAXIS	go_bp	0	6	8	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_MEMBRANE_INVAGINATION	go_bp	0	6	15	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_MITOCHONDRIAL_FISSION	go_bp	0	6	30	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_MITOTIC_SISTER_CHROMATID_SEGREGATION	go_bp	0	6	55	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_MOTOR_NEURON_APOPTOTIC_PROCESS	go_bp	0	6	15	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_MYOBLAST_PROLIFERATION	go_bp	0	6	25	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_MYOTUBE_DIFFERENTIATION	go_bp	0	6	49	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_NATURAL_KILLER_CELL_PROLIFERATION	go_bp	0	6	12	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_NEUTROPHIL_EXTRAVASATION	go_bp	0	6	8	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY	go_bp	0	6	14	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PHOSPHOLIPID_TRANSPORT	go_bp	0	6	15	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_INTERNALIZATION	go_bp	0	6	19	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS	go_bp	0	6	11	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_REGULATORY_NCRNA_PROCESSING	go_bp	0	6	17	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_RESPONSE_TO_FOOD	go_bp	0	6	16	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_DEVELOPMENT	go_bp	0	6	26	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_SYNAPTIC_VESICLE_RECYCLING	go_bp	0	6	26	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS	go_bp	0	6	13	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TRANSLATION_IN_RESPONSE_TO_STRESS	go_bp	0	6	22	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE	go_bp	0	6	16	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_T_CELL_CHEMOTAXIS	go_bp	0	6	15	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_T_HELPER_17_CELL_DIFFERENTIATION	go_bp	0	6	24	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY	go_bp	0	6	30	6	2920	1.000000e+00	1.000000e+00	
GOBP_RELAXATION_OF_CARDIAC_MUSCLE	go_bp	0	6	17	6	2920	1.000000e+00	1.000000e+00	
GOBP_RENAL_SODIUM_EXCRETION	go_bp	0	6	12	6	2920	1.000000e+00	1.000000e+00	
GOBP_REPLICATIVE_SENESCENCE	go_bp	0	6	17	6	2920	1.000000e+00	1.000000e+00	
GOBP_RESPIRATORY_BURST_INVOLVED_IN_DEFENSE_RESPONSE	go_bp	0	6	17	6	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_ACIDIC_PH	go_bp	0	6	26	6	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_ANTIBIOTIC	go_bp	0	6	37	6	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_GLUCAGON	go_bp	0	6	23	6	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_GONADOTROPIN	go_bp	0	6	28	6	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR	go_bp	0	6	18	6	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_INTERFERON_BETA	go_bp	0	6	34	6	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_INTERLEUKIN_12	go_bp	0	6	12	6	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_LIPOTEICHOIC_ACID	go_bp	0	6	10	6	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_L_GLUTAMATE	go_bp	0	6	16	6	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_MANGANESE_ION	go_bp	0	6	18	6	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_PROSTAGLANDIN_E	go_bp	0	6	25	6	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_UV_A	go_bp	0	6	14	6	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_VITAMIN_E	go_bp	0	6	9	6	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_WATER	go_bp	0	6	13	6	2920	1.000000e+00	1.000000e+00	
GOBP_RETINA_HOMEOSTASIS	go_bp	0	6	55	6	2920	1.000000e+00	1.000000e+00	
GOBP_RETINA_LAYER_FORMATION	go_bp	0	6	25	6	2920	1.000000e+00	1.000000e+00	
GOBP_RETROGRADE_AXONAL_TRANSPORT	go_bp	0	6	22	6	2920	1.000000e+00	1.000000e+00	
GOBP_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM	go_bp	0	6	52	6	2920	1.000000e+00	1.000000e+00	
GOBP_SECRETORY_GRANULE_LOCALIZATION	go_bp	0	6	23	6	2920	1.000000e+00	1.000000e+00	
GOBP_SENSORY_PERCEPTION_OF_TEMPERATURE_STIMULUS	go_bp	0	6	29	6	2920	1.000000e+00	1.000000e+00	
GOBP_SEROTONIN_TRANSPORT	go_bp	0	6	22	6	2920	1.000000e+00	1.000000e+00	
GOBP_SISTER_CHROMATID_COHESION	go_bp	0	6	59	6	2920	1.000000e+00	1.000000e+00	
GOBP_SKELETAL_MUSCLE_TISSUE_REGENERATION	go_bp	0	6	43	6	2920	1.000000e+00	1.000000e+00	
GOBP_SNARE_COMPLEX_ASSEMBLY	go_bp	0	6	23	6	2920	1.000000e+00	1.000000e+00	
GOBP_SULFUR_AMINO_ACID_BIOSYNTHETIC_PROCESS	go_bp	0	6	17	6	2920	1.000000e+00	1.000000e+00	
GOBP_SYNAPTIC_VESICLE_CLUSTERING	go_bp	0	6	16	6	2920	1.000000e+00	1.000000e+00	
GOBP_SYNAPTIC_VESICLE_CYTOSKELETAL_TRANSPORT	go_bp	0	6	19	6	2920	1.000000e+00	1.000000e+00	
GOBP_TERTIARY_ALCOHOL_METABOLIC_PROCESS	go_bp	0	6	22	6	2920	1.000000e+00	1.000000e+00	
GOBP_TETRAPYRROLE_BIOSYNTHETIC_PROCESS	go_bp	0	6	35	6	2920	1.000000e+00	1.000000e+00	
GOBP_THYROID_GLAND_DEVELOPMENT	go_bp	0	6	31	6	2920	1.000000e+00	1.000000e+00	
GOBP_THYROID_HORMONE_GENERATION	go_bp	0	6	23	6	2920	1.000000e+00	1.000000e+00	
GOBP_TRAIL_ACTIVATED_APOPTOTIC_SIGNALING_PATHWAY	go_bp	0	6	11	6	2920	1.000000e+00	1.000000e+00	
GOBP_TRANSEPITHELIAL_TRANSPORT	go_bp	0	6	36	6	2920	1.000000e+00	1.000000e+00	
GOBP_TRIGLYCERIDE_RICH_LIPOPROTEIN_PARTICLE_REMODELING	go_bp	0	6	12	6	2920	1.000000e+00	1.000000e+00	
GOBP_T_HELPER_1_CELL_CYTOKINE_PRODUCTION	go_bp	0	6	8	6	2920	1.000000e+00	1.000000e+00	
GOBP_T_HELPER_1_CELL_DIFFERENTIATION	go_bp	0	6	23	6	2920	1.000000e+00	1.000000e+00	
GOBP_T_HELPER_2_CELL_DIFFERENTIATION	go_bp	0	6	18	6	2920	1.000000e+00	1.000000e+00	
GOBP_VAGINA_DEVELOPMENT	go_bp	0	6	10	6	2920	1.000000e+00	1.000000e+00	
GOBP_VENOUS_BLOOD_VESSEL_DEVELOPMENT	go_bp	0	6	16	6	2920	1.000000e+00	1.000000e+00	
GOBP_VENTRICULAR_TRABECULA_MYOCARDIUM_MORPHOGENESIS	go_bp	0	6	14	6	2920	1.000000e+00	1.000000e+00	
GOBP_VIRAL_BUDDING	go_bp	0	6	26	6	2920	1.000000e+00	1.000000e+00	
GOBP_VIRAL_RNA_GENOME_REPLICATION	go_bp	0	6	30	6	2920	1.000000e+00	1.000000e+00	
GOBP_VIRAL_TRANSLATION	go_bp	0	6	20	6	2920	1.000000e+00	1.000000e+00	
GOBP_XENOBIOTIC_CATABOLIC_PROCESS	go_bp	0	6	25	6	2920	1.000000e+00	1.000000e+00	
GOBP_CELL_SURFACE_RECEPTOR_SIGNALING_PATHWAY_VIA_STAT	go_bp	0	76	190	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_HEMOPOIESIS	go_bp	0	76	195	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_VASCULATURE_DEVELOPMENT	go_bp	0	76	191	6	2920	1.000000e+00	1.000000e+00	
GOBP_PROTEASOMAL_PROTEIN_CATABOLIC_PROCESS	go_bp	0	76	529	6	2920	1.000000e+00	1.000000e+00	
GOBP_RESPONSE_TO_ALCOHOL	go_bp	0	76	264	6	2920	1.000000e+00	1.000000e+00	
GOBP_TUMOR_NECROSIS_FACTOR_SUPERFAMILY_CYTOKINE_PRODUCTION	go_bp	0	76	196	6	2920	1.000000e+00	1.000000e+00	
GOBP_DNA_RECOMBINATION	go_bp	0	40	345	6	2920	1.000000e+00	1.000000e+00	
GOBP_ESTABLISHMENT_OF_CELL_POLARITY	go_bp	0	40	156	6	2920	1.000000e+00	1.000000e+00	
GOBP_HOMOTYPIC_CELL_CELL_ADHESION	go_bp	0	40	100	6	2920	1.000000e+00	1.000000e+00	
GOBP_LEUKOCYTE_HOMEOSTASIS	go_bp	0	40	109	6	2920	1.000000e+00	1.000000e+00	
GOBP_MONOCARBOXYLIC_ACID_TRANSPORT	go_bp	0	40	184	6	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_NEURON_PROJECTION_DEVELOPMENT	go_bp	0	40	129	6	2920	1.000000e+00	1.000000e+00	
GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS	go_bp	0	40	124	6	2920	1.000000e+00	1.000000e+00	
GOBP_NEUROINFLAMMATORY_RESPONSE	go_bp	0	40	84	6	2920	1.000000e+00	1.000000e+00	
GOBP_NEUTROPHIL_CHEMOTAXIS	go_bp	0	40	85	6	2920	1.000000e+00	1.000000e+00	
GOBP_PLASMA_MEMBRANE_ORGANIZATION	go_bp	0	40	170	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_CYSTEINE_TYPE_ENDOPEPTIDASE_ACTIVITY	go_bp	0	40	128	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_SMOOTH_MUSCLE_CELL_PROLIFERATION	go_bp	0	40	100	6	2920	1.000000e+00	1.000000e+00	
GOBP_POSITIVE_REGULATION_OF_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	go_bp	0	40	66	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_CELL_PROJECTION_ASSEMBLY	go_bp	0	40	231	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_EPITHELIAL_CELL_DIFFERENTIATION	go_bp	0	40	171	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_MRNA_METABOLIC_PROCESS	go_bp	0	40	403	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	go_bp	0	40	138	6	2920	1.000000e+00	1.000000e+00	
GOBP_REGULATION_OF_TUBE_SIZE	go_bp	0	40	154	6	2920	1.000000e+00	1.000000e+00	
GOBP_SKELETAL_SYSTEM_MORPHOGENESIS	go_bp	0	40	230	6	2920	1.000000e+00	1.000000e+00	
GOBP_TYROSINE_PHOSPHORYLATION_OF_STAT_PROTEIN	go_bp	0	40	80	6	2920	1.000000e+00	1.000000e+00	
GOBP_T_CELL_ACTIVATION_INVOLVED_IN_IMMUNE_RESPONSE	go_bp	0	40	127	6	2920	1.000000e+00	1.000000e+00	
