perm	module	n	mean_diff	p_value	bh_q
298	7	23	-0.023712685421994797	0.5495876189409121	0.8490716859088675
298	8	23	0.02902243478260854	0.8138921874536624	0.9050498940125788
298	9	23	0.21921031746031747	0.04874981594707961	0.7312472392061942
298	10	23	0.1387530555555556	0.11303412390164058	0.8477559292623044
298	11	23	-0.0377234782608694	0.7551332086046294	0.9050498940125788
298	12	23	0.062413864734299475	0.4246772615904315	0.8490716859088675
298	13	23	0.016577602820211482	0.7690200695964364	0.9050498940125788
298	14	23	0.03915079051383409	0.5489690586939235	0.8490716859088675
298	15	23	0.05363869565217396	0.40569189789464755	0.8490716859088675
299	1	23	0.011457898550724698	0.8739118259307781	0.9687042276931064
299	2	23	-0.04451578099838973	0.39278389839491235	0.8416797822748122
299	3	23	-0.03381883540372669	0.6555067277465847	0.8938728105635246
299	4	23	-0.07978428260869587	0.387801133223153	0.8416797822748122
299	5	23	-0.20338091304347816	0.06087563323327627	0.8249028561254862
299	6	23	-0.26565402387041775	0.10998704748339816	0.8249028561254862
299	7	23	-0.038558030690537	0.6495823841648638	0.8938728105635246
299	8	23	0.012300113043478372	0.9335192951525395	0.9687042276931064
299	9	23	0.0035864945652173807	0.9687042276931064	0.9687042276931064
299	10	23	-0.0669699652173912	0.3776434873723007	0.8416797822748122
299	11	23	-0.035737547826086964	0.6220368094514361	0.8938728105635246
299	12	23	-0.040705237154150455	0.22633644578433798	0.8416797822748122
299	13	23	0.04045185577942728	0.5251593936629155	0.8938728105635246
299	14	23	0.24624851449275376	0.21468215651540357	0.8416797822748122
299	15	23	0.010946143667296829	0.8473755944758059	0.9687042276931064
300	1	23	0.05839929606625271	0.24202444318349103	0.7141356640220932
300	2	23	-0.08893603145235866	0.49210542083841724	0.7141356640220932
300	3	23	0.023292270531401003	0.8745256821662177	0.9781309293543767
300	4	23	0.013514751552795145	0.8072138238891924	0.9781309293543767
300	5	23	-0.07886899180844335	0.38280906176140084	0.7141356640220932
300	6	23	0.0019521739130434466	0.9781309293543767	0.9781309293543767
300	7	23	0.11629543478260868	0.17086627873648075	0.7141356640220932
300	8	23	-0.009037907608695706	0.9195687589809511	0.9781309293543767
300	9	23	0.06061632538569437	0.45830822160824036	0.7141356640220932
300	10	23	0.11013837751855773	0.24644048610373526	0.7141356640220932
300	11	23	0.049317318840579646	0.5186707134284783	0.7141356640220932
300	12	23	0.04493906086956513	0.39031530210223697	0.7141356640220932
300	13	23	0.08274224256292904	0.26771007243661415	0.7141356640220932
300	14	23	-0.04775956521739126	0.47262248930032147	0.7141356640220932
300	15	23	-0.09425129822412719	0.523699486949535	0.7141356640220932
301	1	23	0.0003575514874142364	0.9945140193864124	0.9945140193864124
301	2	23	0.0820832427536231	0.49882739215586414	0.9945140193864124
301	3	23	-0.09353794782608699	0.456138286436814	0.9945140193864124
301	4	23	-0.06289784819454682	0.7166650578315066	0.9945140193864124
301	5	23	0.050823618012422314	0.560818918591103	0.9945140193864124
301	6	23	0.010065445134575605	0.8046899521854123	0.9945140193864124
301	7	23	-0.07509454545454561	0.5448718135941779	0.9945140193864124
301	8	23	-0.025672717391304337	0.7540904260314278	0.9945140193864124
301	9	23	0.0030098278985507014	0.9469556187891295	0.9945140193864124
301	10	23	0.021496149068322902	0.8417055596306138	0.9945140193864124
301	11	23	-0.04870952173913045	0.4644876303681613	0.9945140193864124
301	12	23	0.0062959079283887295	0.9372179869764399	0.9945140193864124
301	13	23	0.031965	0.6436078522937079	0.9945140193864124
301	14	23	0.0835586231884059	0.25519114276935095	0.9945140193864124
301	15	23	0.01763875776397529	0.7800084370944611	0.9945140193864124
302	1	23	-0.06564054820415877	0.20856246363297437	0.9873596210621254
302	2	23	0.04823322654462242	0.7270082237924558	0.9873596210621254
302	3	23	-0.048419402173913176	0.6781727976830441	0.9873596210621254
302	4	23	-0.10167842809364573	0.38186318365929517	0.9873596210621254
302	5	23	-0.11985505434782595	0.08310537420616093	0.9873596210621254
302	6	23	-0.030665958498023733	0.5049603036745065	0.9873596210621254
302	7	23	-0.08097421014492767	0.6045456256039428	0.9873596210621254
302	8	23	-0.038334565217391314	0.44596821602248893	0.9873596210621254
302	9	23	-0.056025958132045195	0.589326808250767	0.9873596210621254
302	10	23	-0.001134768583450166	0.9873596210621254	0.9873596210621254
302	11	23	-0.08434051961823973	0.40380305772028047	0.9873596210621254
302	12	23	-0.004280314009661871	0.9460014735297873	0.9873596210621254
302	13	23	-0.001042608695652478	0.9853836372558769	0.9873596210621254
302	14	23	-0.013359357277882868	0.8861819193693528	0.9873596210621254
302	15	23	-0.08335822981366463	0.24770928344796594	0.9873596210621254
303	1	23	0.0021280713489408853	0.9697016874789957	0.9697016874789957
303	2	23	0.011932434782608975	0.8757219463970234	0.9697016874789957
303	3	23	-0.011630909090908968	0.8490397742409395	0.9697016874789957
303	4	23	0.07114070234113697	0.15365484285129338	0.768274214256467
303	5	23	-0.01109939613526575	0.9194237333374085	0.9697016874789957
303	6	23	0.022471113043478156	0.7550673638209211	0.9697016874789957
303	7	23	-0.26998962095875134	0.14742785497456645	0.768274214256467
303	8	23	-0.026530717391304207	0.7067659496996601	0.9697016874789957
303	9	23	0.0034975362318839364	0.9680210536767568	0.9697016874789957
303	10	23	-0.005200113421550033	0.902426133029552	0.9697016874789957
303	11	23	-0.17317321974148067	0.10708837640666657	0.768274214256467
303	12	23	-0.06648330663615577	0.3619619393234317	0.9697016874789957
303	13	23	0.06481253623188392	0.38703335609923584	0.9697016874789957
303	14	23	0.04434892140468203	0.7187394322474541	0.9697016874789957
303	15	23	-0.05782737681159427	0.6938069658971757	0.9697016874789957
304	1	23	0.02915040133779271	0.6692828529497401	0.8930172021020762
304	2	23	-0.011621361058601256	0.9241716429785767	0.9241716429785767
304	3	23	0.01647980434782619	0.8334827219619378	0.8930172021020762
304	4	23	-0.13467414158305466	0.2821731523354254	0.604656755004483
304	5	23	-0.03179736231884051	0.7330179816765248	0.8930172021020762
304	6	23	0.03975623188405838	0.632486798537566	0.8930172021020762
304	7	23	0.1282614285714286	0.08453144009040159	0.32309748328550625
304	8	23	0.029540434782608656	0.6131079188844741	0.8930172021020762
304	9	23	0.14191453416149072	0.03638423464945428	0.32309748328550625
304	10	23	0.10329126811594201	0.08505103233765032	0.32309748328550625
304	11	23	0.05859624505928841	0.17471726486896544	0.43679316217241365
304	12	23	0.033410735294117665	0.8178460780230874	0.8930172021020762
304	13	23	0.1851856971514243	0.08720945538389824	0.32309748328550625
304	14	23	0.11534396739130438	0.3524658205201625	0.6608734134753047
304	15	23	0.08649519323671503	0.10769916109516875	0.32309748328550625
305	1	23	0.02314635869565221	0.8799852478665766	0.9428413369999035
305	2	23	0.02268084782608708	0.7123488589425646	0.8904360736782057
305	3	23	-0.04460757033248073	0.7759633825309065	0.8953423644587382
305	4	23	-0.0004601505016722663	0.997461382820555	0.997461382820555
305	5	23	0.035097594202898506	0.4722390628559747	0.8904360736782057
305	6	23	-0.045098223062381815	0.5008952387980674	0.8904360736782057
305	7	23	-0.02504335403726705	0.6459628676190055	0.8904360736782057
305	8	23	0.03291559006211174	0.7012527836420626	0.8904360736782057
305	9	23	-0.049150584980237264	0.5599895515653981	0.8904360736782057
305	10	23	-0.07897143928036	0.2767274427719162	0.8904360736782057
305	11	23	-0.06974304347826103	0.23049329243189653	0.8904360736782057
305	12	23	0.03386393280632409	0.6336928437382232	0.8904360736782057
305	13	23	-0.08055324110671969	0.2412987209708013	0.8904360736782057
305	14	23	-0.08355501552795029	0.6319902555813526	0.8904360736782057
305	15	23	-0.05338009661835737	0.2557721366979342	0.8904360736782057
306	1	23	0.03587667984189725	0.4479524253441678	0.902804172514758
306	2	23	-0.053432590579710275	0.6414825596703371	0.902804172514758
306	3	23	-0.024538012422360297	0.694892444335153	0.902804172514758
306	4	23	-0.013655693581780618	0.856235858443456	0.902804172514758
306	5	23	0.027297599999999925	0.7236108738209417	0.902804172514758
306	6	23	0.22473060606060608	0.12609087359803772	0.902804172514758
306	7	23	0.10217113354037273	0.4675138632811975	0.902804172514758
306	8	23	0.050753497164461384	0.6826758828096535	0.902804172514758
306	9	23	-0.023399963768115907	0.5604773106994454	0.902804172514758
306	10	23	-0.006592173913043337	0.902804172514758	0.902804172514758
306	11	23	-0.02436765217391294	0.724884842453192	0.902804172514758
306	12	23	0.05474958074534171	0.4066199091188958	0.902804172514758
306	13	23	0.008721501035196711	0.8803893864343271	0.902804172514758
306	14	23	0.01677372670807464	0.7863516492943288	0.902804172514758
306	15	23	0.06982636714975854	0.31548074419021366	0.902804172514758
307	1	23	-0.05444760869565222	0.32719935182480064	0.9097417841201262
307	2	23	-0.051497455716585934	0.38200037392521824	0.9097417841201262
307	3	23	-0.04248294685990345	0.6911712718955934	0.9097417841201262
307	4	23	0.12332225543478265	0.4555616707930463	0.9097417841201262
307	5	23	-0.05782182608695659	0.6068296885177262	0.9097417841201262
307	6	23	-0.043436503623188336	0.7884428795707761	0.9097417841201262
307	7	23	-0.021907065217391473	0.47535709746589827	0.9097417841201262
307	8	23	-0.003073122529644177	0.9514266636588702	0.9514266636588702
307	9	23	0.06686636155606414	0.6598407250927218	0.9097417841201262
307	10	23	0.011915105590062109	0.8542536483064636	0.9152717660426395
307	11	23	0.017012786561264873	0.7310461488770565	0.9097417841201262
307	12	23	0.19911782608695666	0.022380065836102858	0.3357009875415429
307	13	23	0.09217436632747442	0.3966900162662199	0.9097417841201262
307	14	23	0.07185630434782611	0.40197029723521593	0.9097417841201262
307	15	23	0.039475372670807744	0.5825725078835522	0.9097417841201262
308	1	23	-0.09273060869565218	0.38367824051797905	0.8323132545478562
308	2	23	-0.06921910144927543	0.5027338705459106	0.8323132545478562
308	3	23	-0.03358111801242223	0.6103630533350946	0.8323132545478562
308	4	23	-0.082252508361204	0.25489919268440153	0.8323132545478562
308	5	23	-0.06814972826086964	0.3288266721472275	0.8323132545478562
308	6	23	-0.02020010033444834	0.8207118065783598	0.851976112526666
308	7	23	-0.02422354347826103	0.5265283057643653	0.8323132545478562
308	8	23	0.08121043478260878	0.5997129125333394	0.8323132545478562
308	9	23	-0.02509428785607202	0.6744951014213023	0.8431188767766279
308	10	23	0.12135173913043504	0.359248083763974	0.8323132545478562
308	11	23	0.02019393280632399	0.851976112526666	0.851976112526666
308	12	23	0.2514896449275364	0.07569442583478025	0.8323132545478562
308	13	23	-0.05739269021739137	0.35750176570634706	0.8323132545478562
308	14	23	-0.04444697502312681	0.5308429671114832	0.8323132545478562
308	15	23	-0.014259694041868056	0.8049014964867751	0.851976112526666
309	1	23	0.0953717519181586	0.1356807311509043	0.5905919343042326
309	2	23	0.12805062430323283	0.22108093724304823	0.5905919343042326
309	3	23	0.11433020460358075	0.12631395374642884	0.5905919343042326
309	4	23	0.07686565217391295	0.42421190448366586	0.7159116582246055
309	5	23	0.03848932608695634	0.45458927653696124	0.7159116582246055
309	6	23	-0.37306407608695663	0.008519621262802035	0.12779431894203053
309	7	23	0.02053811872909702	0.8560613997959483	0.9089077785012363
309	8	23	0.015357475665152559	0.8789320792044333	0.9089077785012363
309	9	23	0.04309669565217379	0.7898331267167946	0.9089077785012363
309	10	23	0.05123347826086946	0.47727443881640363	0.7159116582246055
309	11	23	0.06940923913043465	0.23623677372169305	0.5905919343042326
309	12	23	0.1559134510869565	0.16955780277777888	0.5905919343042326
309	13	23	0.004561616847826044	0.9089077785012363	0.9089077785012363
309	14	23	0.0789646661490682	0.658583055094907	0.8980678024021459
309	15	23	0.0507803864734299	0.29574337642306014	0.6337358066208433
310	1	23	0.007954581939799409	0.8301590685511944	0.9549908320262068
310	2	23	-0.02078032036613282	0.6784594100895056	0.9549908320262068
310	3	23	-0.010609510869565311	0.8842445517454585	0.9549908320262068
310	4	23	-0.11729455072463764	0.32013660483684014	0.9549908320262068
310	5	23	0.16438820971867013	0.27029442707489415	0.9549908320262068
310	6	23	0.007419151817533855	0.9274971889129437	0.9549908320262068
310	7	23	0.008386733254994205	0.9549908320262068	0.9549908320262068
310	8	23	-0.00982702173913039	0.8862631142293123	0.9549908320262068
310	9	23	0.06690314578005112	0.4121813082797081	0.9549908320262068
310	10	23	0.0234683574879227	0.717130040260324	0.9549908320262068
310	11	23	0.02711170568561859	0.7481687402362529	0.9549908320262068
310	12	23	0.012777996589940437	0.8877401768637101	0.9549908320262068
310	13	23	0.014908260869565166	0.7682639315511224	0.9549908320262068
310	14	23	-0.06363686956521737	0.2364453146549801	0.9549908320262068
310	15	23	-0.25606226877470345	0.13020620824581708	0.9549908320262068
311	1	23	-0.4509955434782608	0.003958804798147142	0.05938207197220713
311	2	23	-0.09873240489130433	0.14797382805195713	0.4439214841558714
311	3	23	-0.1697043297101451	0.14076526406391565	0.4439214841558714
311	4	23	-0.16139530892448506	0.1378224618656847	0.4439214841558714
311	5	23	0.04975957924263685	0.5278471912196157	0.7917707868294235
311	6	23	-0.10528847826086946	0.07402904340915217	0.4439214841558714
311	7	23	0.06288000000000013	0.3547142486226371	0.7474504029171778
311	8	23	-0.025111855072463694	0.6987454665626833	0.8047937433997768
311	9	23	-0.03589198996655525	0.49032890592523914	0.7917707868294235
311	10	23	0.09619484584980242	0.286121201008265	0.7153030025206625
311	11	23	-0.03835791304347811	0.751140827173125	0.8047937433997768
311	12	23	0.03814568561872919	0.5829033640746824	0.7948682237382033
311	13	23	-0.02205302371541491	0.6930652709204619	0.8047937433997768
311	14	23	-0.007687173913043473	0.8646929414488334	0.8646929414488334
311	15	23	0.1297005274411975	0.39864021488916146	0.7474504029171778
312	1	23	-0.018609866760168296	0.8656700157318329	0.9525168694240607
312	2	23	0.043935892053973	0.734643355410959	0.9525168694240607
312	3	23	-0.004554973913043463	0.9525168694240607	0.9525168694240607
312	4	23	0.026166231884057877	0.8238817960304605	0.9525168694240607
312	5	23	-0.006871304347825844	0.944923755142598	0.9525168694240607
312	6	23	-0.017952695652173854	0.8724502181966645	0.9525168694240607
312	7	23	-0.09047426877470324	0.5820345598880967	0.9525168694240607
312	8	23	-0.08921890073831014	0.33050722627789186	0.9268483406052338
312	9	23	-0.08028447826086943	0.1253879305592569	0.6958520116295208
312	10	23	-0.11730283229813665	0.13917040232590416	0.6958520116295208
312	11	23	-0.034338221343873564	0.540145821027008	0.9525168694240607
312	12	23	-0.136356695652174	0.08813661502993031	0.6958520116295208
312	13	23	-0.06550051759834366	0.24618009023849718	0.9231753383943644
312	14	23	-0.037927500000000065	0.37284635498869845	0.9268483406052338
312	15	23	-0.03792683794466395	0.4325292256157758	0.9268483406052338
313	1	23	-0.10281516798418985	0.4409783410461352	0.931338576012369
313	2	23	-0.051837652173913104	0.33544336288496845	0.931338576012369
313	3	23	0.019158840579710155	0.7736662718199434	0.931338576012369
313	4	23	-0.0036288363171353543	0.9660931306969924	0.9660931306969924
313	5	23	-0.1979516205533598	0.34198015650945734	0.931338576012369
313	6	23	0.02155957902001377	0.7903619717410597	0.931338576012369
313	7	23	0.045851155279503016	0.48018321601257075	0.931338576012369
313	8	23	-0.03455296675191821	0.6123498582441416	0.931338576012369
313	9	23	0.044523939393939435	0.41887384707848097	0.931338576012369
313	10	23	-0.23457376181474457	0.0692359632379893	0.6099833488653134
313	11	23	-0.2805604076086957	0.08133111318204178	0.6099833488653134
313	12	23	0.04302828644501284	0.5841666913772243	0.931338576012369
313	13	23	0.01311541304347821	0.8692493376115444	0.931338576012369
313	14	23	0.017417342995168977	0.8493473796136568	0.931338576012369
313	15	23	0.04203254994124567	0.6697582263079265	0.931338576012369
314	1	23	-0.03624085597826095	0.6281510478601451	0.988588718781392
314	2	23	-0.04835171107994378	0.42782066006700603	0.988588718781392
314	3	23	0.0008340217391303716	0.988588718781392	0.988588718781392
314	4	23	-0.0038195380434781936	0.9634069937018954	0.988588718781392
314	5	23	-0.06063402346445811	0.48848133100298563	0.988588718781392
314	6	23	0.022559053708439962	0.7774167812271879	0.988588718781392
314	7	23	0.009192241379310503	0.9410823266315631	0.988588718781392
314	8	23	-0.01954248188405784	0.7789598873880814	0.988588718781392
314	9	23	0.05581264492753626	0.7821663429265304	0.988588718781392
314	10	23	-0.022594168797953867	0.6871430861413133	0.988588718781392
314	11	23	0.021344338575393064	0.8009529133772477	0.988588718781392
314	12	23	0.133189372909699	0.4425602950803107	0.988588718781392
314	13	23	-0.010408224637681067	0.8282687479593993	0.988588718781392
314	14	23	-0.038797391304347666	0.26406272496945826	0.988588718781392
314	15	23	0.1381144147157191	0.30498555339383904	0.988588718781392
315	1	23	-0.12507749842470056	0.3687849619679029	0.9574155744203631
315	2	23	-0.08614508245877042	0.40708584108571566	0.9574155744203631
315	3	23	-0.0495242119565218	0.32319450030302477	0.9574155744203631
315	4	23	0.031390434782608556	0.5400329274620852	0.9574155744203631
315	5	23	-0.03459303140096617	0.6028477953770115	0.9574155744203631
315	6	23	-0.03544339410939699	0.829760164497648	0.9574155744203631
315	7	23	0.0006512888198757794	0.9898600763099497	0.9898600763099498
315	8	23	-0.019665244565217368	0.7520709278373918	0.9574155744203631
315	9	23	-0.029957629733520317	0.6737501070741732	0.9574155744203631
315	10	23	-0.0888845893719805	0.23766494136437788	0.9574155744203631
315	11	23	-0.015104260869565221	0.7946008831374911	0.9574155744203631
315	12	23	0.1018172826086957	0.1668902881758414	0.9574155744203631
315	13	23	0.043275697151424326	0.48763427765375855	0.9574155744203631
315	14	23	0.007617785326087015	0.9262466632607655	0.9898600763099498
315	15	23	0.09153018952062421	0.3982955007430298	0.9574155744203631
316	1	23	0.0878001207729469	0.12707655471078527	0.9465187827463423
316	2	23	0.030658795031056185	0.66730422408195	0.9895295938726474
316	3	23	-0.06806293478260855	0.5990096344830285	0.9895295938726474
316	4	23	-0.08342832608695651	0.25240500873235794	0.9465187827463423
316	5	23	-0.01767198859586599	0.8979845252166827	0.9895295938726474
316	6	23	0.011710296442687753	0.8961065569666393	0.9895295938726474
316	7	23	0.02232915601023009	0.8863129089068129	0.9895295938726474
316	8	23	-0.005388086956521758	0.9032433013363679	0.9895295938726474
316	9	23	0.0006010144927536023	0.9895295938726474	0.9895295938726474
316	10	23	0.1102055198487712	0.4533007626514778	0.9895295938726474
316	11	23	-0.003415193236715058	0.9552493420341182	0.9895295938726474
316	12	23	0.022194556521739087	0.6716364973099438	0.9895295938726474
316	13	23	0.1145108026755854	0.11993471927859423	0.9465187827463423
316	14	23	0.016541096408317642	0.8096846663419375	0.9895295938726474
316	15	23	0.12188810068649886	0.19593256203294596	0.9465187827463423
317	1	23	-0.11529687563195122	0.22863428835637678	0.6859028650691303
317	2	23	-0.061175407608695546	0.4530432921491081	0.8290417157233098
317	3	23	-0.0327808260869566	0.6094498502688037	0.8310679776392778
317	4	23	-0.0451540096618357	0.5167310126662674	0.8290417157233098
317	5	23	-0.30925174733388033	0.08212922988346705	0.6159692241260029
317	6	23	-0.04698531250000003	0.20822673178472506	0.6859028650691303
317	7	23	-0.08327637681159417	0.5526944771488731	0.8290417157233098
317	8	23	-0.1216013405797102	0.5455468227751312	0.8290417157233098
317	9	23	-0.08616542608695647	0.2076970621365104	0.6859028650691303
317	10	23	-0.01086618659420305	0.9275173391460494	0.9320516414701785
317	11	23	-0.012871545893719812	0.8938987510907626	0.9320516414701785
317	12	23	-0.00449893478260866	0.9320516414701785	0.9320516414701785
317	13	23	-0.0219245807453416	0.7291274826580278	0.9114093533225348
317	14	23	-0.18853641304347835	0.03871169751369252	0.5806754627053878
317	15	23	-0.0388806211180124	0.5311358370170227	0.8290417157233098
318	1	23	0.1077481767180928	0.26467098971516956	0.9428439538314382
318	2	23	0.03898869565217393	0.5985298828261216	0.9428439538314382
318	3	23	0.15927886473429945	0.2360084210668365	0.9428439538314382
318	4	23	0.010938423913043284	0.8593956983144708	0.9428439538314382
318	5	23	0.15955395652173898	0.09267941019155135	0.9428439538314382
318	6	23	-0.025565807453416026	0.6327715094814086	0.9428439538314382
318	7	23	-0.09175315689981088	0.4208483232525233	0.9428439538314382
318	8	23	0.005422075736325413	0.9303075769262272	0.9428439538314382
318	9	23	-0.01758903726708094	0.8277213186984089	0.9428439538314382
318	10	23	-0.03278410869565219	0.6457219789192812	0.9428439538314382
318	11	23	0.006418996655518459	0.9428439538314382	0.9428439538314382
318	12	23	-0.07131369565217359	0.38174566499601115	0.9428439538314382
318	13	23	0.032145293305728	0.8405234999376066	0.9428439538314382
318	14	23	-0.004612111801242035	0.9391010481723732	0.9428439538314382
318	15	23	0.05243294314381261	0.342119692602322	0.9428439538314382
319	1	23	0.012619553466510046	0.9497171159804525	0.9497171159804526
319	2	23	0.12467592044403329	0.16468583747444887	0.5282840428609155
319	3	23	0.1254609145427285	0.14805751257418653	0.5282840428609155
319	4	23	0.05050517391304359	0.3169704257165493	0.5282840428609155
319	5	23	0.28838164251207726	0.053594505431518114	0.48822796054354134
319	6	23	0.1028020204603579	0.46773519470346003	0.6257189693147239
319	7	23	0.08836686956521754	0.3045592914762758	0.5282840428609155
319	8	23	-0.061357733860342496	0.5710400814923506	0.6588924017219431
319	9	23	-0.13385504908835924	0.18686104032392792	0.5282840428609155
319	10	23	-0.05966122383252835	0.31291016352447354	0.5282840428609155
319	11	23	0.08589618012422356	0.06509706140580551	0.48822796054354134
319	12	23	0.027507571214392797	0.757524590606393	0.8116334899354211
319	13	23	0.0537169979296067	0.28015444002510326	0.5282840428609155
319	14	23	-0.04498492753623179	0.43265412726297314	0.6257189693147239
319	15	23	0.03551168642951266	0.5005751754517791	0.6257189693147239
320	1	23	-0.03485408695652176	0.5525393750334948	0.9531111280621363
320	2	23	0.02337428571428584	0.865395270740666	0.9531111280621363
320	3	23	-0.013785421472937202	0.8825263278494655	0.9531111280621363
320	4	23	0.015330353260869569	0.9113747788619093	0.9531111280621363
320	5	23	-0.016894855072463747	0.8434315752957209	0.9531111280621363
320	6	23	0.15478910755148736	0.235309637727527	0.9531111280621363
320	7	23	0.00705854037267057	0.9105767955848787	0.9531111280621363
320	8	23	-0.18055168017686068	0.28372023473593044	0.9531111280621363
320	9	23	-0.03235013586956509	0.37132384839331944	0.9531111280621363
320	10	23	-0.0035211500701261725	0.9531111280621363	0.9531111280621363
320	11	23	-0.00410823369565226	0.9410983624923424	0.9531111280621363
320	12	23	-0.051563511705685586	0.542550736235397	0.9531111280621363
320	13	23	-0.040310984654731395	0.7005288169643986	0.9531111280621363
320	14	23	-0.030051366459627284	0.7110529091333668	0.9531111280621363
320	15	23	-0.06724708498023728	0.34261026563379615	0.9531111280621363
321	1	23	0.09258848970251733	0.40281588327134465	0.9113423904914804
321	2	23	-0.07416384615384639	0.7073690154872798	0.9113423904914804
321	3	23	0.01697730434782616	0.7501523957374325	0.9113423904914804
321	4	23	0.05706784857571229	0.6487618949478731	0.9113423904914804
321	5	23	0.0691163768115942	0.3217721812839023	0.9113423904914804
321	6	23	0.008506992753623335	0.8576274280346932	0.9113423904914804
321	7	23	0.010370265700483132	0.8636219975415402	0.9113423904914804
321	8	23	0.06203850763807286	0.318967261206208	0.9113423904914804
321	9	23	-0.08996771917320005	0.5794862621874799	0.9113423904914804
321	10	23	-0.016484927536231986	0.8592906806292686	0.9113423904914804
321	11	23	0.02270869565217395	0.746483021330163	0.9113423904914804
321	12	23	0.02095478260869561	0.7700017750463948	0.9113423904914804
321	13	23	0.010361486956521605	0.9113423904914804	0.9113423904914804
321	14	23	0.014418043478261033	0.8340332722895876	0.9113423904914804
321	15	23	0.0101204995374653	0.8837270791882079	0.9113423904914804
322	1	23	0.0201979962192816	0.7086278229732639	0.9269614886638577
322	2	23	-0.01929894268774738	0.8434593737293925	0.9269614886638577
322	3	23	0.00950208333333312	0.8750456161350111	0.9269614886638577
322	4	23	-0.06643212560386465	0.39632963243475006	0.9269614886638577
322	5	23	0.018197536231884123	0.7639643930737341	0.9269614886638577
322	6	23	0.06023804347826069	0.6592679005169337	0.9269614886638577
322	7	23	0.028841159420289964	0.6753453322697474	0.9269614886638577
322	8	23	0.09389416914830266	0.5451087810026827	0.9269614886638577
322	9	23	-0.005670970677451901	0.9269614886638577	0.9269614886638577
322	10	23	-0.02667990683229801	0.6540651764945702	0.9269614886638577
322	11	23	-0.06877525083612031	0.3111743128111071	0.9269614886638577
322	12	23	-0.15897244565217364	0.28630004787986274	0.9269614886638577
322	13	23	-0.047041333333333296	0.2602195857854439	0.9269614886638577
322	14	23	0.08974772575250867	0.6493823332890667	0.9269614886638577
322	15	23	-0.07523886956521751	0.4500946821941596	0.9269614886638577
323	1	23	0.02457684472049697	0.857927604549837	0.9758595618306198
323	2	23	0.04487311594202913	0.4248656967532325	0.9758595618306198
323	3	23	0.08530806763285032	0.5664223264450046	0.9758595618306198
323	4	23	-0.002160604453870587	0.9758595618306198	0.9758595618306198
323	5	23	-0.09387057971014502	0.3944689110494115	0.9758595618306198
323	6	23	-0.008407950310558762	0.8802429781920837	0.9758595618306198
323	7	23	0.044720714285714426	0.6313966272062581	0.9758595618306198
323	8	23	-0.008252202898550727	0.9122701186037376	0.9758595618306198
323	9	23	-0.1281092145862554	0.07484244405019203	0.9758595618306198
323	10	23	-0.07028057544757033	0.24929527079922997	0.9758595618306198
323	11	23	-0.02419331262939965	0.7020770346448781	0.9758595618306198
323	12	23	-0.01855071528751735	0.769655419941826	0.9758595618306198
323	13	23	-0.1665063868065968	0.2976704241601422	0.9758595618306198
323	14	23	-0.12768772946859908	0.16021686056256113	0.9758595618306198
323	15	23	-0.010112365217391358	0.8252871064976155	0.9758595618306198
324	1	23	0.03306211755233508	0.6690711930791924	0.8363389913489905
324	2	23	-0.13569335832083973	0.24401880763902728	0.8363389913489905
324	3	23	0.027628295652173878	0.66798197686292	0.8363389913489905
324	4	23	0.0178108043478261	0.7847958772182471	0.840852725590979
324	5	23	0.028140163043478154	0.6042613577611695	0.8363389913489905
324	6	23	0.11876956521739122	0.14038900029468282	0.8363389913489905
324	7	23	0.033331811594202725	0.5237572476492316	0.8363389913489905
324	8	23	0.08439646871686084	0.6007737654874519	0.8363389913489905
324	9	23	0.03753599294947111	0.5417549479156618	0.8363389913489905
324	10	23	0.04310713043478269	0.7534951280174211	0.840852725590979
324	11	23	-0.13184485822306244	0.3592125577396863	0.8363389913489905
324	12	23	-0.013932916666666783	0.8590674335691644	0.8590674335691644
324	13	23	0.056230936454849466	0.345399408209329	0.8363389913489905
324	14	23	-0.2965653308128545	0.08363298749207226	0.8363389913489905
324	15	23	0.04071760869565219	0.5318898452774041	0.8363389913489905
325	1	23	0.05843801932367155	0.47714627958563405	0.9675342492877387
325	2	23	0.022191281464530855	0.7361295805032233	0.9675342492877387
325	3	23	-0.01665750639386174	0.7740830731005088	0.9675342492877387
325	4	23	0.03062294685990329	0.8047953685129263	0.9675342492877387
325	5	23	-0.15539371980676325	0.26613047156069136	0.9675342492877387
325	6	23	0.06401531159420264	0.6933626069904777	0.9675342492877387
325	7	23	0.04163025362318842	0.4600099082161728	0.9675342492877387
325	8	23	0.04177193094629162	0.44496944928681303	0.9675342492877387
325	9	23	-0.012204217391304539	0.8333445799385508	0.9675342492877387
325	10	23	0.012015369565217388	0.8726813605063337	0.9675342492877387
325	11	23	0.07198826086956522	0.11255626528202711	0.9675342492877387
325	12	23	0.05118980237154158	0.46811034199486956	0.9675342492877387
325	13	23	0.003001833137485245	0.9675342492877386	0.9675342492877387
325	14	23	-0.0097438735177865	0.9299765445455679	0.9675342492877387
325	15	23	0.07216816425120776	0.3535061380135027	0.9675342492877387
326	1	23	0.05300396004700349	0.3729303434248905	0.915081355402807
326	2	23	0.243355453416149	0.017916128636193074	0.2687419295428961
326	3	23	0.03181167701863341	0.47441764269503883	0.915081355402807
326	4	23	0.09420778985507233	0.2842333878105614	0.915081355402807
326	5	23	0.10623900869565207	0.11333563511132416	0.5666781755566208
326	6	23	-0.0377643354037267	0.7643622391153693	0.915081355402807
